sourceLang	targetLang	sourceString	targetString	stringID	URL	License	translator_id
en	sw	and does this pain move from your chest?	na je, maumivu haya yanasonga kutoka kwa kifua chako?	CMU_1:11	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and drink lots of fluids	na unywe bidhaa za majimaji kwa wingi	CMU_1:12	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and how high has your fever been	na joto jingi mwilini limekuwa kali kiasi gani	CMU_1:13	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and i have a cough too	na nina kikohozi pia	CMU_1:14	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and i have a little cold and a cough	ninahisi mafua kidogo na kikohozi	CMU_1:15	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and i'm really having some bad chest pain today	na nina maumivu mabaya sana ya kifua leo	CMU_1:16	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and is this the right time for your hay fever	na huu ndio wakati mwafaka wa homa yako inayoanza	CMU_1:17	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and it get the chest pain	na ninapata maumivu ya kifua	CMU_1:18	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and i think i have a little bit of a fever	na ninafikiri nina joto mwilini kiasi	CMU_1:19	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and i want you to describe where the chest pain is	na ninataka ufafanue mahali ambapo pana uchungu wa kifua	CMU_1:20	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and she is sorta have the same symptoms	na ni kama ana dalili sawa	CMU_1:21	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and tell me what symptoms are you having now?	na niambie, ni dalili zipi ulizo nazo sasa?	CMU_1:22	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and they're having some fevers as well	na ana joto mwilini pia	CMU_1:23	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and with your history of diabetes	na historia yako ya kisukari	CMU_1:24	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and you know it feels like my chest is like gonna crush	na unajua ninahisi kana kwamba kifua changu kitapasuka	CMU_1:25	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and you know people cough on me all the time	na unafahamu kuwa watu hukohoa kwenye mwili wangu kila wakati	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and you're having chest pain	na una maumivu ya kifua	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and your symptoms do not go away in five days	na dalili zako hazipotei baada ya siku tano	CMU_1:28	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	and you said this is a pressure in your chest	na ulisema kwamba hili ni shinikizo kwenye kifua chako	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure	mtu yeyote katika familia ana tatizo la moyo, ugongwa wa moyo,mshtuko wa moyo, kiwango cha juu cha kolestro, shinikizo la damu	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	any other symptoms or problems that you notice with the muscle aches?	na dalili zozote zingine au matatizo unayoona pamoja na maumivu ya misuli?	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	any sharp pain on your left side of your chest?	maumivu yoyote makali sehemu ya kushoto ya kifua chako?	CMU_1:32	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	are there other people sick as you at home with your same symptoms?	je, kuna watu wengine ambao ni wagonjwa kama wewe walio nyumbani na dalili sawa na zako?	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	are you having any difficulty breathing now	una ugumu wowote wa kupumua sasa?	CMU_1:34	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	are you having any other symptoms?	je, una dalili zozote zingine?	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	are you having any shortness of breath?	je, unahisi kukatika pumzi?	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	are you still having the chest pain	je, bado una maumivu ya kifua	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	because this is flu season	kwa sababu huu ni msimu wa homa ya mafua	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	besides the diabetes do you have other problems or important diseases?	kando na kisukari, je, una matatizo mengine au magonjwa muhimu?	CMU_1:39	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but also we shouldn't be put aside for the heart cardiac origin chest pain	lakini pia hatupaswi kutengwa kwa ajili ya maumivu ya kifua yanayotokana na mshtuko wa moyo	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but a more important problem now is this chest pain	lakini tatizo muhimu zaidi sasa ni maumivu haya ya kifua	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but if you have the cough	lakini ikiwa una kikohozi	CMU_1:42	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but i have difficulty breathing	lakini ni ugumu wa kupumua	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but i know lot of people cough on me	lakini ninajua watu wengi kuhokoa kwangu	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but we need to treat every chest pain with the utmost seriousness	lakini tunapaswa kuchukulia kila maumivu ya kifua kwa umakini mkubwa	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	but you're breathing all right right now right?	lakini kwa sasa unapumua vizuri kabisa sio?	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	cause of this chest pain i totally forgot	nimesahau kabisa kilichosababisha maumivu haya ya kifua	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	cause they're having a cough	kwa sababu ana kikohozi	CMU_1:48	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	does it feel like somebody squeezing your chest	je, unahisi kana kwamba mtu anakama kifua chako	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do still feel like shortness of breath	je bado unahisi kukatika pumzi	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do they complain of being sick similar symptoms?	je, wanalalamika kuwa wagonjwa na dalili sawa?	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you have any blood pressure problem as far as you know?	je, una tatizo lolote la shinikizo la damu kadri ujuavyo?	CMU_1:52	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you have any other chronic like high blood pressure or anything like that?	je, una ugonjwa mwingine sugu kama vile shinikizo la damu au chochote sawa na hicho?	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you have any other diseases chronic medical problems like diabetes?	je, una matatizo yoyote ya magonjwa sugu kama vile kisukari?	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you have any shortness of breath with that chest pain?	je, unakatika pumzi pamoja na maumivu hayo ya kifua?	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you have high blood pressure?	je, una shinikizo la damu?	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you have some shortness of breath goes with that?	je, una unakatika pumzi unaochukuana na hilo?	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you know what symptoms she was having?	je, unafahamu dalili aliokuwa nazo?	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do your relatives have the same symptoms	je, jamaa zako wana dalili sawa	CMU_1:59	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	do you see the image?	je unaona taswira hiyo?	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	drink plenty of fluids today	kunywa bidhaa za majimaji kwa wingi leo	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	have a dry cough a cold and runny nose vomiting diarrhea	nina kikohozi kikavu, homa na mafua, kutapika na kuendesha	CMU_1:62	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	however i take tests for the diabetes	hata hivyo ninapimwa kwa ajili ya kisukari	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	however she has symptoms quite similar to mine	hata hivyo, ana dalili karibu sawa na zangu	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	how high is your fever?	je, homa yako ni kali kiasi gani?	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	how' s your blood pressure?	kwango cha shinikizo lako la damu ni kipi?	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i don't think i have high blood pressure	sidhani kwamba nina shinikizo la damu	CMU_1:67	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i feel a pain in the chest here in the front part of the chest	ninahisi maumivu kifuani katika sehemu ya mbele ya kifua	CMU_1:68	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	if you continue to have high fevers	ukiendelea kuwa na joto jingi mwilini	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	if you have a fever of a hundred and two or higher	iwapo una homa ya kiwango cha mia au mbili au zaidi	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	if you think that your symptoms or problems warrant a better look	iwapo unafikiri kwamba dalili au matatizo yako yanahitaji kuangaliwa vyema zaidi	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i got a fever yesterday	nilishikwa na homa jana	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i got a slight fever too	nilikuwa na homa kidogo pia	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i had a fever yesterday	nilikuwa na homa jana	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i had a short sharp pain in my chest	nilikuwa na maumivu makali mafupi kifuani	CMU_1:75	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i have a sharp pain here in the chest	nina maumivu makali hapa kwenye kifua	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i have hay fever though too	nina homa inayoanza pia	CMU_1:77	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i have made on the body around the chest area?	nimekuwa nayo mwilini karibu na eneo la kifua?	CMU_1:78	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i have some difficulty breathing too	nina ugumu wa kupumua pia	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i'll send you an image	nitakutumia taswira	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i'm having some chest pain today	nina maumivu fulani ya kifua leo	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i'm just having some headaches and some fever today	leo ninaumwa na kichwa na joto mwilini	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	in my opinion it is flu	kwa maoni yangu ni homa ya mafua	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	in my opinion this is a little flu	kwa maoni yangu hii ni homa kidogo tu ya mafua	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i see it going from the center of your chest going up to your neck	ninaweza kuiona ikitokea katikati ya kifua chako kuelekea kwenye shingo lako	CMU_1:85	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	is it like some heavy heavy person sitting on your chest?	je, ni kana kwamba mtu mzito mno anakalia kifua chako?	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it all started with the headaches and with the fever about the same time	ilianza kwa maumivu ya kichwa na homa karibu siku moja	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it hurts in the chest	inauma ndani ya kifua	CMU_1:88	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it hurts in the middle of my chest	inaumia sehemu ya katikati mwa kifua	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it is a pressure like chest pain	ni maumivu ya kifua kama ya shinikizo	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it is in my chest	iko ndani ya kifua changu	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it is in the center of my chest	iko katikati ya kifua changu	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it is in the center of the chest	iko katikati ya kifua	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it is occurring right in the middle of my chest	inafanyika katikati ya kifua changu	CMU_1:94	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it is right in the center of my chest	iko katikati ya kifua changu hasa	CMU_1:95	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	it sounds like you just may have the garden variety cold or a flu	inaonekana una homa au mafua aina ya garden	CMU_1:96	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i've got pain in my chest	nina maumivu ya kifua	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i've very concerned of this chest pain	nina wasiwasi sana kuhusu maumivu haya ya kifua	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i want you to tell me in describing this chest pain	ninataka uniambie kwa kufafanua maumivu haya ya kifua	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i will send you an image	nitakutumia taswira	CMU_1:100	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	i will send you an image on your screen	nitakutumia taswira kwenye skrini yako	CMU_1:101	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	like high blood pressure or diabetes	ni kama shinikizo la damu au kisukari	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	like right in the center of the chest	kama katikati ya kifua	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	most of the time it is this type of chest pain	mara nyingi ni aina hii ya maumivu ya kifua	CMU_1:104	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	my sister has similar symptoms	dadangu ana dalili sawa na hizo	CMU_1:105	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	now for the fever you can take a tachipirina sweet	sasa kwa ajili ya homa, unaweza kumumunya pipi aina ya tachipirina	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	now i send you an image	ninakutumia taswira sasa	CMU_1:107	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	now mary how many days have you had the symptoms	sasa mary umekuwa na dalili hizi ka muda wa siku ngapi	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	now you said you have a chest pain	sasa ulisema kwamba una maumivu ya kifua	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	occasionally i have some chest pain	wakati fulani huwa nina maumivu fulani ya kifua	CMU_1:110	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	okay are you having any other symptoms along with this other than just the pain	sawa, je una dalili zozote zingine pamoja na hizi kando na maumivu hayo	CMU_1:111	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	or if you have high blood pressure	au ikiwa una shinikizo la damu	CMU_1:112	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	or somebody sitting on your chest?	au mtu kukalia kifua chako?	CMU_1:113	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	pretty much the same with the fever and the cough headache and muscle pains	sawa kwa kiasi kikubwa wakiwa na homa na kikohozi, kichwa kuuma na maumivu ya misuli	CMU_1:114	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	right in the middle of my chest	katikati ya kifua changu	CMU_1:115	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	show me on this image where you feel the pain	nionyeshe kwenye picha hii, unapohisi maumivu	CMU_1:116	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	since you have a fever	kwa vile una homa	CMU_1:117	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	so do you think that some of these symptoms could be related to being pregnant?	kwa hivyo unafikiri kwamba baadhi ya dalili hizi zinawea kuhusiana na kuwa mjamzito?	CMU_1:118	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	so your chest pain started this morning	kwa hivyo maumivu yako ya kifua yalianza asubuhi hii	CMU_1:119	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	so your children are having some of the same symptoms?	kwa hivyo watoto wako wana baadhi ya dalili sawa?	CMU_1:120	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	tell me about your chest pain	niambie kuhusu maumivu ya kifua chako	CMU_1:121	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	the fever increases at night	joto jingi mwilini huongezeka wakati wa usiku	CMU_1:122	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	the fever i've had for the last two days	nimekuwa na joto jingi mwilini kwa siku mbili zilizopita	CMU_1:123	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	the fever started to increase last night	joto mwilini lilianza kuongezeka usiku wa jana	CMU_1:124	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	the fever started two days ago	joto mwilini lilianza siku mbili zilizopita	CMU_1:125	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	the muscle pains with the hay fever	maumivu ya misuli na joto mwilini linaloanza	CMU_1:126	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	this is doctor porter in the emergency room triage center	huyu ni daktari porter katika chumba cha dharura cha kuchagua visa vya kupewa kipaumbele	CMU_1:127	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	well can you tell me a little bit more about your chest pain?	sawa, hebu niambie zaidi kuhusu maumivu ya kifua chako?	CMU_1:128	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	well from my point of view it is a little flu	sawa maoni yangu ni kwamba hii ni homa ya mafua	CMU_1:129	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	well i feel a pain in the front of my body here in my chest	ninahisi maumivu katika sehemu ya mbele ya mwili wangu kwenye kifua changu	CMU_1:130	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	well i've been having a strong pain in my chest	nimekuwa na maumivu makali ndani ya kifua changu	CMU_1:131	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	well madam from listening to your symptoms it sounds like you've got one of the flu viruses	nikisikia kuhusu dalili zako, inaonekana kwamba una mojawapo ya virusi vya homa ya mafua	CMU_1:132	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	well when i have that pain in my chest	ndiyo ninapokuwa na maumivu ya kifua	CMU_1:133	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	what kinda pain do you have in your chest?	ni aina gani ya maumivu uliyo nayo kwenye kifua chako?	CMU_1:134	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	when this chest pain started?	wakati maumivu haya ya kifu yalianza?	CMU_1:135	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	where do you have the pain in the chest?	ni wapo unapohisi maumivu kwenye kifua chako?	CMU_1:136	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	where you feel this chest pain eel this chest t	mahali unapohisi maumivu haya ya kifua kwenye kifua hiki	CMU_1:137	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	you are probably having chest pain	pengine una maumivu ya kifua	CMU_1:138	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	you feel like tightness on your chest	unahisi kufungana kwenye kifua chako	CMU_1:139	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	you know i got diabetes and stuff	unajua nina kisukari na mengineyo	CMU_1:140	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
en	sw	you said you're having this chest pain	ulisema una maumivu haya kwenye kifua	CMU_1:141	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_sw_0001
