sourceLang	targetLang	sourceString	targetString	stringID	URL	License	translator_id
en	so	and i have a little cold and a cough	waxaan leeyahay xoggaa hargab ah iyo qufac	CMU_1:15	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and i'm really having some bad chest pain today	xaqiiqdii maanta waxaan leeyahay xoggaa feedha xanuun ba'an	CMU_1:16	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and is this the right time for your hay fever	waa waqtigii ugu haboonaa ee samboorkaaga	CMU_1:17	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and it get the chest pain	feedha xanuun ayaa hayaa	CMU_1:18	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and i think i have a little bit of a fever	waxaan u malaynayaa in aan leeyahay wax yar oo qandha ah	CMU_1:19	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and i want you to describe where the chest pain is	waxaan rabaa in aad iiqeexdo mesha feedhaha ka xanunayaan	CMU_1:20	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and she is sorta have the same symptoms	waxay qabtaa noocyo la mid ah calaamadahaas	CMU_1:21	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and tell me what symptoms are you having now?	isheeg calaamado nooce ah ayaad hada leedahay	CMU_1:22	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and they're having some fevers as well	sidoo kale waxay leeyihiin xoggaa qandhaha sidoo kale	CMU_1:23	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and with your history of diabetes	iyo la jiranka taariikhdaada sokorawga ah	CMU_1:24	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and you know it feels like my chest is like gonna crush	waad ogtahay waxaan dareemaa sidii in ay laabtu i dilaacayso	CMU_1:25	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and you know people cough on me all the time	waad ogtahay dadka way igu qufacaan xilli kasta	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and you're having chest pain	waxaad leedahay feedha xanuun	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and your symptoms do not go away in five days	calaamadahaaga maku dhamaanin shan maalin gudahood	CMU_1:28	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	and you said this is a pressure in your chest	waxaad na dhahdey waxaa ku leedahay cadaadis laabtaada	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure	qof kasta oo qoyska kamid oo qaba wadne xanuun cudduradda wadnaha dhibatooyin wadnaha ah kolesterool sare dhiig karka oo sare	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	any other symptoms or problems that you notice with the muscle aches?	calaamado ama dhibaatooyin kasta oo kale  kuwaas oo aad aragto la jiranka murga ?xanuunka	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	any sharp pain on your left side of your chest?	wax nabar ah oo kaa haya dhinaca bidixda ee laabtaada?	CMU_1:32	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	are there other people sick as you at home with your same symptoms?	majiraan dad kale oo xanuunsan inta aad guriga joogto oo leh calaamadahaaga oo kale?	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	are you having any difficulty breathing now	wax dhib ah maku qabtaa neefshada hadda	CMU_1:34	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	are you having any other symptoms?	miyaad leedahay wax calaamado oo kale?	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	are you having any shortness of breath?	miyaad leedahay wax neefshada oo yaraata ah?	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	are you still having the chest pain	wali miyaad leedahay feedha xanuunkii	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	because this is flu season	sababtoo ah waa xilli hargabeed	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	besides the diabetes do you have other problems or important diseases?	kasokow sokorowga miyaad leedahay wax dhibaatooyin ah oo kale ama cuduro muhiim ah?	CMU_1:39	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but also we shouldn't be put aside for the heart cardiac origin chest pain	lakiin sidoo kale waa in aan dhinac iska dhigin laab xanuun  ka dhashay wadna xanuunka	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but a more important problem now is this chest pain	lakiin dhibaato kale oo aad uga muhiimsan hadda waa feedha xanuunkan	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but if you have the cough	lakiin hadaad qabto qufaca	CMU_1:42	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but i have difficulty breathing	lakiin waxaan dhibaato ku qabaa neefshadada	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but i know lot of people cough on me	lakiin waan ogahay dad badan ayaa igu qufucay	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but we need to treat every chest pain with the utmost seriousness	lakiin waxaa la inooga baahanyahay in aan udaawayno feedha xanuun kasta daacadnimo midii ugu saraysay	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	but you're breathing all right right now right?	lakiin si fiican ayaad u neefsanaysaa hadda sax?	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	cause of this chest pain i totally forgot	feedha xanuunkan sababtiis gabi ahaanba waan hilmaamay	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	cause they're having a cough	sababtoo ah way qufacayaan	CMU_1:48	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	does it feel like somebody squeezing your chest	miyay dareentaa sidii qof ku hindhisaya laabtaada	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do still feel like shortness of breath	wali dareema sidii in ay neefsashadu ku yartahay	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do they complain of being sick similar symptoms?	miyay ka cabtaan in ay la xanuunsanyihiin calaamadaha la midka ah?	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you have any blood pressure problem as far as you know?	miyaad leedahay wax dhibaato dhiig kar ah ilaa xad inta aad ogsoontahay?	CMU_1:52	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you have any other chronic like high blood pressure or anything like that?	miyaad leedahay wax xanuun daba-dheeraday oo kale  sida dhiig kar ama wax k?kasta oo kale oo la mid ah	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you have any other diseases chronic medical problems like diabetes?	miyaad qabtaa wax xanuun kale ah oo dhibaatadiisa daaweynd daba-dheeratay  sida skorow?	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you have any shortness of breath with that chest pain?	miyaad qabtaa wax neefsasho la'aan ah la jiranka feedha xanuunkaas?	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you have high blood pressure?	miyaad qabtaa dhiig kar?	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you have some shortness of breath goes with that?	miyaad leedahay neefsasho yaraan oo taas la socota?	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you know what symptoms she was having?	miyaad ogtahay waxa ay tahay calaamadaha ay qabtay?	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do your relatives have the same symptoms	qaraabadaada miyay qabaan calaamadahaas oo kale?	CMU_1:59	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	do you see the image?	ma aragtaa muqaalka?	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	drink plenty of fluids today	cab dareere badan maanta	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	have a dry cough a cold and runny nose vomiting diarrhea	wuxuu leeyahay qufac qalalan hargab iyo diif mataq shuban	CMU_1:62	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	however i take tests for the diabetes	si kasta ha ahaate waxaan qaadani baadhitaanada sokorow	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	however she has symptoms quite similar to mine	si kasta ha ahaate waxay leedahay calaamado la mid ah xoggaa kuwayga	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	how high is your fever?	intee  in dhan ayay qandhadaada saraysaa?	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	how' s your blood pressure?	waa sidee dhiig karkaaga?	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i don't think i have high blood pressure	uma malaynayo in aan qabo dhiig kar	CMU_1:67	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i feel a pain in the chest here in the front part of the chest	xanuun ayaan ka dareemaa laabta halkan qaybta hore ee laabta	CMU_1:68	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	if you continue to have high fevers	haddii ay sii socoto in aad qabto qandho sareysa	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	if you have a fever of a hundred and two or higher	haddii aad qabto qandho ah boqol iyo labo ama ka kore	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	if you think that your symptoms or problems warrant a better look	haddii aad u malayso in ay calaamadahaaga ama dhibaatooyinkaaga mudanyihiin fiiro gaar ah	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i got a fever yesterday	shalay qandho ayaan lahaa	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i got a slight fever too	xoggaa yar oo  qandha ah ayaa lahaa sidoo kale	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i had a fever yesterday	qandho ayaan lahaa shalay	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i had a short sharp pain in my chest	waxaan laabta iga qabanayay nabar yar	CMU_1:75	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i have a sharp pain here in the chest	waxaan nabar ku leeyahay halkan laabta ah	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i have hay fever though too	sidoo kale samboor ayaa qabaa in kastoo	CMU_1:77	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i have made on the body around the chest area?	waxaan mariyay jidhka agaagaarka laabta?	CMU_1:78	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i have some difficulty breathing too	sidoo kale waxaan xoggaa dhibaato kuqabaa neefsashada	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i'll send you an image	waan kusoo diri doonaa muqaalka	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i'm having some chest pain today	waxaan leeyahay xoggaa laab xanuun ah maanta	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i'm just having some headaches and some fever today	waxaan leeyahay xoggaa yar oo madax xanuun ah iyo xoggaa qandha ah maanta	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	in my opinion it is flu	fikrad ahaantayda waxani waa hargab	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	in my opinion this is a little flu	fikrad ahaantayda waxani waa hargab yar	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i see it going from the center of your chest going up to your neck	waxaan arkaa ayadoo ka wareegaysa bartamaha laabtaada  korna ukoraysa luqantaada	CMU_1:85	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	is it like some heavy heavy person sitting on your chest?	waa sidii in qof aad iyo aad u culus u ku fadhiisanayo laabtayda	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it all started with the headaches and with the fever about the same time	gabi ahaan waxay ku bilaabatay madax xanuunka iyo qandhada oo isku waqti ah	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it hurts in the chest	way dhaawacaysa laabta	CMU_1:88	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it hurts in the middle of my chest	waxay dhaawacaysaa bartamaha laabtayda	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it is a pressure like chest pain	waa cadaadis sida feedha xanuunka oo kale	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it is in my chest	waxay ku jirtaa laabtayda	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it is in the center of my chest	waxay kku jirtaa bartamaha laabtayda	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it is in the center of the chest	waxay kujirtaa bartamaha laabta	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it is occurring right in the middle of my chest	waxay dhacaysaa dhinaca midig ee bartamaha laabtayda	CMU_1:94	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it is right in the center of my chest	waxay kujirtaa dhinaca midig ee bartamaha laabtayda	CMU_1:95	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	it sounds like you just may have the garden variety cold or a flu	waxay u eegtahay iin aad qabto qabaw ba'an oo noocyo badan ama hargab	CMU_1:96	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i've got pain in my chest	waxaan xanuun ku lahaa laabtayda	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i've very concerned of this chest pain	aad ayaan ugu walaacsanahay feedha xanuunkan	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i want you to tell me in describing this chest pain	waxaan ka rabaa in aad isheegto adigoo qeexayo feedha xanuunkan	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i will send you an image	waan kusoo diri muqaal	CMU_1:100	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	i will send you an image on your screen	muqaal ayaan kusoo diri doonaa shaashadaada	CMU_1:101	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	like high blood pressure or diabetes	sidii dhiig kar oo kale ama sokorow	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	like right in the center of the chest	sidii in ay dhinaca midig ee bartamaha laabtayda	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	most of the time it is this type of chest pain	inta badan waxaa waaye noocan feedha xanuunka ah	CMU_1:104	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	my sister has similar symptoms	walaashay waxay qabtaa calaamadahan oo kale	CMU_1:105	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	now for the fever you can take a tachipirina sweet	hadda qandhada waxaad uqaadan kartaa tachipirina macaan	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	now i send you an image	hadda ayaan kusoo dirii muqaaal	CMU_1:107	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	now mary how many days have you had the symptoms	hadda mary imisa maalmood ayaad lahayd calaamadaha	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	now you said you have a chest pain	hadda waxaad dhahday in aad qabto feedha xanuun	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	occasionally i have some chest pain	mar mar ka qaar waxaan leeyahay xoggaa feedha xanuun ah	CMU_1:110	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	okay are you having any other symptoms along with this other than just the pain	hagaag ma waxaad leedahay calaamado kale la jiranka kuwaan oo aan ahayn xanuunka	CMU_1:111	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	or if you have high blood pressure	ama haddii aad qabto dhiig kar	CMU_1:112	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	or somebody sitting on your chest?	ama qof ayaa kaga fadhiisanaya laabtaada?	CMU_1:113	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	pretty much the same with the fever and the cough headache and muscle pains	hagaag in ka badan oo la mid ah qandhada iyo qufaca madax xanuunka iyo murqo xanuunka	CMU_1:114	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	right in the middle of my chest	dhinaca midig ee bartamaha laabtayda	CMU_1:115	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	show me on this image where you feel the pain	muqaalka iga tus meesha aad ka dareento xanuunka	CMU_1:116	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	since you have a fever	ilaa inta aad lahayd qandhada	CMU_1:117	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	so do you think that some of these symptoms could be related to being pregnant?	sidaas awgeed miyaad u malaynaysaa in ay qayb calaamadahan ka mid ah la xariiraan in aad tahay uur?	CMU_1:118	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	so your chest pain started this morning	sidaas  awgeed feedha xanuunkaagu wuxuu bilawday saaka	CMU_1:119	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	so your children are having some of the same symptoms?	sidaas awgeed caruurtaadu ma waxay qabaan qayb  calaamadahan oo kale ah?	CMU_1:120	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	tell me about your chest pain	wax iga sheeg feedha xanuunkaaga	CMU_1:121	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	the fever increases at night	qandhada habeenkii ayay siyaadaa	CMU_1:122	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	the fever i've had for the last two days	qandhada aan qabay labadii maalin ee lasoo dhaafay	CMU_1:123	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	the fever started to increase last night	qandhada waxay bilawdaa in ay siyaado xalay	CMU_1:124	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	the fever started two days ago	qandhada waxay bilaabatay laba maalin ka hor	CMU_1:125	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	the muscle pains with the hay fever	murqo xanuun oo leh samboor	CMU_1:126	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	this is doctor porter in the emergency room triage center	kani waa dhaqtar porter oo ku jira qolka xaaladaha dag daga ah ee xarunta kal soocida bukaanada	CMU_1:127	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	well can you tell me a little bit more about your chest pain?	hagaag ma iga sheegi kartaa xogga yar oo dheerad oo ku saabsan feedha xanuunkaaga?	CMU_1:128	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	well from my point of view it is a little flu	hagaag fikir ahaantayda waxan waa hargab yar	CMU_1:129	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	well i feel a pain in the front of my body here in my chest	hagaag waxaan xanuun ka dareema qaybta kore ee jidhkayga halkan laabtayda	CMU_1:130	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	well i've been having a strong pain in my chest	hagaag waxaan lahaa feedhaha xanuun aad u xoogan	CMU_1:131	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	well madam from listening to your symptoms it sounds like you've got one of the flu viruses	hagaag marwo marka dhagaystay calaamadahaaga waxay u eegtahay in aad qaaday fayruusyada hargabka	CMU_1:132	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	well when i have that pain in my chest	hagaag xilliga aan xanuunkaas ku leeyahay laabtayda	CMU_1:133	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	what kinda pain do you have in your chest?	hagaag xanuun nooce ah ayaad ku leedahay laabtaada?	CMU_1:134	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	when this chest pain started?	gorma ayuu feedha xanuunkan bilawday?	CMU_1:135	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	where do you have the pain in the chest?	halkee ayaad feedha xanuunka ku leedahay?	CMU_1:136	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	where you feel this chest pain eel this chest t	halka aad ka dareento feedha xanuunkan eel laabta t	CMU_1:137	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
en	so	you are probably having chest pain	waxaa macquul ah in aad qabto feedha xanuun	CMU_1:138	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_so_0001
