stringID,sourceLang,targetLang,pos,description,sourceString,targetString
20,en,te,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,పరీక్షా కేంద్రం
21,en,te,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,వ్యాపించడం
22,en,te,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,ఈ ఐదింటిని చేయండి
23,en,te,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,ప్రపంచ ఆరోగ్య సంస్థ
24,en,te,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,WHO
25,en,te,,,14 days in isolation,14 రోజులు విడిగా ఉంచాలి
26,en,te,,,14 days quarantine,14 రోజుల పాటు విడిగా ఉంచడం
27,en,te,,,2019 coronavirus,2019 కరోనా వైరస్
28,en,te,,,2019 novel coronavirus,2019 నావెల్ కరోనా వైరస్
29,en,te,,,2019-nCoV,2019-nCoV
30,en,te,,,2020 coronavirus,2020 కరోనా వైరస్
31,en,te,,,2020 novel coronavirus,2020 నావెల్ కరోనా వైరస్
33,en,te,,,about coronavirus,కరోనా వైరస్ గురించి
39,en,te,,,acute respiratory distress syndrome,అక్యూట్ రెస్పిరేటరీ డిస్ట్రెస్ సిండ్రోమ్
40,en,te,,,advanced hand sanitizer,అధునాతన హ్యాండ్ సానిటైజర్
41,en,te,,,Affected by coronavirus,కరోనా వైరస్ చేత ప్రభావితం అయిన వారు
42,en,te,,,after exposure,బహిర్గతం చేసిన తర్వాత
43,en,te,,,After the epidemic,వ్యాపించిన తర్వాత
44,en,te,,,After the outbreak,ఆకస్మిక వ్యాప్తి తర్వాత
47,en,te,,,airborne virus,గాలి ద్వారా వ్యాపించే వైరస్
48,en,te,,,alcohol based hand sanitizer,ఆల్కహాల్ ఆధారిత హ్యాండ్ సానిటైజర్
49,en,te,,,alcohol hand sanitizer,ఆల్కహాల్ హ్యాండ్ సానిటైజర్
51,en,te,,,alcohol-based hand sanitizer,ఆల్కహాల్ ఆధారిత హ్యాండ్ సానిటైజర్
59,en,te,,,Anti-Corona virus spray,యాంటీ-కరోనా వైరస్ స్ప్రే
60,en,te,,,antibacterial hand sanitizer,యాంటీ బ్యాక్టీరియల్ హ్యాండ్ సానిటైజర్
61,en,te,,,ARDS,ARDS
64,en,te,,,avoid exposure,బహిర్గతం కావద్దు
65,en,te,,,be infected,అంటుకుంటుంది
75,en,te,,,Beware of coronavirus,కరోనా వైరస్ పట్ల జాగ్రత్తగా ఉండండి
76,en,te,,,bilateral interstitial pneumonia,బైలేటరల్ ఇంటర్‌స్టిషియల్ న్యుమోనియా
77,en,te,,,CDC,CDC
78,en,te,,,Center for Disease Control,వ్యాధిని అదుపు చేయడానికి ఏర్పాటు చేసిన కేంద్రం
83,en,te,,,community spread,జనాలకు వ్యాప్తి
84,en,te,,,compulsory quarantine,తప్పనిసరిగా రోగ అనుమానితులను విడిగా ఉంచాలి
85,en,te,,,contagious,అంటుకుంటుంది
135,en,te,,,coronavirus,కరోనా వైరస్
136,en,te,,,coronavirus (COVID-19),కరోనా వైరస్ (కోవిడ్-19)
137,en,te,,,coronavirus alert,కరోనా వైరస్ హెచ్చరిక
139,en,te,,,coronavirus cases,కరోనా వైరస్ కేసులు
141,en,te,,,coronavirus concerns,కరోనా వైరస్ ఆందోళనలు
143,en,te,,,coronavirus crisis,కరోనా వైరస్ సంక్షోభం
149,en,te,,,coronavirus disease,కరోనా వైరస్ వ్యాధి
150,en,te,,,Coronavirus disease (COVID-19) outbreak,కరోనా వైరస్ వ్యాధి (కోవిడ్-19) వ్యాప్తి
153,en,te,,,coronavirus early symptoms,కరోనా వైరస్ ప్రాథమిక లక్షణాలు
155,en,te,,,coronavirus epidemic,కరోనా వైరస్ అంటువ్యాధి
156,en,te,,,coronavirus exposure,కరోనా వైరస్‌కి బహిర్గతం కావడం
161,en,te,,,coronavirus incubation,కరోనా వైరస్ వృద్ధి చెందే వ్యవధి
162,en,te,,,coronavirus incubation period,కరోనా వైరస్ వృద్ధి చెందే వ్యవధి
163,en,te,,,coronavirus infection,కరోనా వైరస్ సంక్రమణ
168,en,te,,,coronavirus map,కరోనా వైరస్ మ్యాప్
170,en,te,,,coronavirus medicine,కరోనా వైరస్‌కి మందు
171,en,te,,,coronavirus medicines,కరోనా వైరస్‌కి మందులు
172,en,te,,,coronavirus news,కరోనా వైరస్ వార్తలు
173,en,te,,,coronavirus outbreak,కరోనా వైరస్ ఆకస్మిక వ్యాప్తి
174,en,te,,,coronavirus pandemic,కరోనా వైరస్ మహమ్మారి
176,en,te,,,coronavirus pneumonia,కరోనా వైరస్ న్యుమోనియా
177,en,te,,,coronavirus precautions,కరోనా వైరస్ జాగ్రత్తలు
178,en,te,,,coronavirus prevention,కరోనా వైరస్ నివారణ
179,en,te,,,coronavirus protection,కరోనా వైరస్ నుండి రక్షణ
180,en,te,,,coronavirus quarantine,కరోనా వైరస్ అనుమానితులను విడిగా ఉంచడం
182,en,te,,,coronavirus SOS Alert,కరోనా వైరస్ SOS హెచ్చరిక
183,en,te,,,coronavirus spread,కరోనా వైరస్ వ్యాప్తి
184,en,te,,,coronavirus symptoms,కరోనా వైరస్ లక్షణాలు
185,en,te,,,coronavirus transmission,కరోనా వైరస్ సంక్రమణ
186,en,te,,,coronavirus travel ban,కరోనా వైరస్ ప్రయాణ నిషేధం
187,en,te,,,coronavirus travel restrictions,కరోనా వైరస్ ప్రయాణ పరిమితులు
188,en,te,,,coronavirus treatment,కరోనా వైరస్ చికిత్స
190,en,te,,,coronavirus update,కరోనా వైరస్ వార్తావిశేషాలు
191,en,te,,,coronavirus vaccine,కరోనా వైరస్ టీకా
192,en,te,,,coronavirus vaccines,కరోనా వైరస్ టీకాలు
198,en,te,,,covid cases,కోవిడ్ కేసులు
205,en,te,,,covid early symptoms,కోవిడ్ ప్రాథమిక లక్షణాలు
213,en,te,,,covid incubation period,కోవిడ్ వృద్ధి చెందే వ్యవధి
215,en,te,,,covid international spread,కోవిడ్ ప్రపంచవ్యాప్త వ్యాప్తి
216,en,te,,,covid international travel,కోవిడ్ అంతర్జాతీయ ప్రయాణం
217,en,te,,,covid isolation,కోవిడ్ సోకిన వారిని విడిగా ఉంచడం
219,en,te,,,covid map,కోవిడ్ మ్యాప్
220,en,te,,,covid medicine,కోవిడ్‌కి మందు
221,en,te,,,covid medicines,కోవిడ్‌కి మందులు
222,en,te,,,covid news,కోవిడ్ వార్తలు
223,en,te,,,covid outbreak,కోవిడ్ ఆకస్మిక వ్యాప్తి
224,en,te,,,covid pandemic,కోవిడ్ మహమ్మారి
225,en,te,,,covid panic,కోవిడ్ భయాందోళన
228,en,te,,,covid SOS Alert,కోవిడ్ SOS హెచ్చరిక
230,en,te,,,covid symptoms,కోవిడ్ లక్షణాలు
231,en,te,,,covid transmission,కోవిడ్ సంక్రమణ
232,en,te,,,covid travel ban,కోవిడ్ ప్రయాణ నిషేధం
233,en,te,,,covid travel restrictions,కోవిడ్ ప్రయాణ పరిమితులు
234,en,te,,,covid treatment,కోవిడ్‌కి చికిత్స
236,en,te,,,covid vaccine,కోవిడ్‌కి టీకా
237,en,te,,,covid vaccines,కోవిడ్‌కి టీకాలు
242,en,te,,,covid-19,కోవిడ్-19
243,en,te,,,covid-19 alert,కోవిడ్-19 హెచ్చరిక
244,en,te,,,covid-19 cases,కోవిడ్-19 కేసులు
245,en,te,,,covid-19 CDC,కోవిడ్-19 CDC
246,en,te,,,covid-19 contagious,కోవిడ్-19 అంటుకుంటుంది
247,en,te,,,covid-19 cure,కోవిడ్-19 స్వస్థత
248,en,te,,,covid-19 dangerous,కోవిడ్-19 ప్రమాదకరం
249,en,te,,,covid-19 deadly,కోవిడ్-19 ప్రాణాంతకం
250,en,te,,,covid-19 death,కోవిడ్-19 వలన మరణం
251,en,te,,,covid-19 deaths,కోవిడ్-19 వలన మరణాలు
252,en,te,,,covid-19 domestic travel,కోవిడ్-19 దేశీయ ప్రయాణం
253,en,te,,,covid-19 early symptoms,కోవిడ్-19 ప్రాథమిక లక్షణాలు
254,en,te,,,covid-19 effects,కోవిడ్-19 ప్రభావాలు
255,en,te,,,covid-19 epidemic,కోవిడ్-19 అంటువ్యాధి
256,en,te,,,covid-19 exposure,కోవిడ్-19కి బహిర్గతం కావడం
257,en,te,,,covid-19 fatal,కోవిడ్-19 ప్రాణాంతకం
258,en,te,,,covid-19 fever,కోవిడ్-19 జ్వరం
259,en,te,,,covid-19 illness,కోవిడ్-19 రోగం
260,en,te,,,covid-19 incubation,కోవిడ్-19 వృద్ధి చెందే వ్యవధి
261,en,te,,,covid-19 incubation period,కోవిడ్-19 వృద్ధి చెందే వ్యవధి
262,en,te,,,covid-19 infection,కోవిడ్-19 సంక్రమణ
263,en,te,,,covid-19 international spread,కోవిడ్-19 అంతర్జాతీయ వ్యాప్తి
264,en,te,,,covid-19 international travel,కోవిడ్-19 అంతర్జాతీయ ప్రయాణం
265,en,te,,,covid-19 isolation,కోవిడ్-19 సోకిన వారిని విడిగా ఉంచడం
266,en,te,,,covid-19 lockdown,కోవిడ్-19 కారణంగా లాక్‌డౌన్
267,en,te,,,covid-19 map,కోవిడ్-19 మ్యాప్
268,en,te,,,covid-19 medicine,కోవిడ్-19కి మందు
269,en,te,,,covid-19 medicines,కోవిడ్-19కి మందులు
270,en,te,,,covid-19 news,కోవిడ్-19 వార్తలు
271,en,te,,,covid-19 outbreak,కోవిడ్-19 ఆకస్మిక వ్యాప్తి
272,en,te,,,covid-19 pandemic,కోవిడ్-19 మహమ్మారి
273,en,te,,,covid-19 panic,కోవిడ్-19 భయాందోళన
275,en,te,,,covid-19 precautions,కోవిడ్-19 ముందుజాగ్రత్తలు
276,en,te,,,covid-19 protection,కోవిడ్-19 నుండి రక్షణ
277,en,te,,,covid-19 quarantine,కోవిడ్-19 అనుమానితులను విడిగా ఉంచడం
278,en,te,,,covid-19 SOS Alert,కోవిడ్-19 SOS హెచ్చరిక
279,en,te,,,covid-19 spread,కోవిడ్-19 వ్యాప్తి
280,en,te,,,covid-19 symptoms,కోవిడ్-19 లక్షణాలు
281,en,te,,,covid-19 transmission,కోవిడ్-19 సంక్రమణ
282,en,te,,,covid-19 travel ban,కోవిడ్-19 ప్రయాణ నిషేధం
283,en,te,,,covid-19 travel restrictions,కోవిడ్-19 ప్రయాణ పరిమితులు
284,en,te,,,covid-19 treatment,కోవిడ్-19కి చికిత్స
285,en,te,,,covid-19 uncontrolled spread,కోవిడ్-19 నియంత్రణ లేని వ్యాప్తి
286,en,te,,,covid-19 vaccine,కోవిడ్-19కి టీకా
287,en,te,,,covid-19 vaccines,కోవిడ్-19కి టీకాలు
288,en,te,,,COVID-19 virus,కోవిడ్-19 వైరస్
289,en,te,,,covid-19 virus outbreak,కోవిడ్-19 వైరస్ ఆకస్మిక వ్యాప్తి
290,en,te,,,covid-19 virus transmission,కోవిడ్-19 వైరస్ సంక్రమణ
291,en,te,,,covid-19 WHO,కోవిడ్-19 WHO
292,en,te,,,covid19,కోవిడ్19
293,en,te,,,covid19 alert,కోవిడ్19 హెచ్చరిక
294,en,te,,,covid19 cases,కోవిడ్19 కేసులు
295,en,te,,,covid19 CDC,కోవిడ్19 CDC
301,en,te,,,covid19 deaths,కోవిడ్19 వలన మరణాలు
302,en,te,,,covid19 domestic travel,కోవిడ్19 దేశీయ ప్రయాణం
303,en,te,,,covid19 effects,కోవిడ్19 ప్రభావాలు
304,en,te,,,covid19 epidemic,కోవిడ్19 అంటువ్యాధి
305,en,te,,,covid19 exposure,కోవిడ్19కి బహిర్గతం అవడం
306,en,te,,,covid19 fatal,కోవిడ్19 ప్రాణాంతకం
307,en,te,,,covid19 fever,కోవిడ్19 జ్వరం
308,en,te,,,covid19 illness,కోవిడ్19 రోగం
309,en,te,,,covid19 incubation,కోవిడ్19 వృద్ధి చెందే వ్యవధి
310,en,te,,,covid19 incubation period,కోవిడ్19 వృద్ధి చెందే వ్యవధి
311,en,te,,,covid19 infection,కోవిడ్19 సంక్రమణ
312,en,te,,,covid19 international spread,కోవిడ్19 అంతర్జాతీయ వ్యాప్తి
313,en,te,,,covid19 international travel,కోవిడ్19 అంతర్జాతీయ ప్రయాణం
314,en,te,,,covid19 isolation,కోవిడ్19 సోకిన వారిని విడిగా ఉంచడం
315,en,te,,,covid19 lockdown,కోవిడ్19 కారణంగా లాక్‌డౌన్
316,en,te,,,covid19 map,కోవిడ్19 మ్యాప్
317,en,te,,,covid19 medicine,కోవిడ్19కి మందు
318,en,te,,,covid19 medicines,కోవిడ్19కి మందులు
319,en,te,,,covid19 news,కోవిడ్19 వార్తలు
320,en,te,,,covid19 outbreak,కోవిడ్19 ఆకస్మిక వ్యాప్తి
321,en,te,,,covid19 pandemic,కోవిడ్19 మహమ్మారి
324,en,te,,,covid19 precautions,కోవిడ్19 ముందుజాగ్రత్తలు
325,en,te,,,covid19 protection,కోవిడ్19 నుండి రక్షణ
326,en,te,,,covid19 quarantine,కోవిడ్19 అనుమానితులను విడిగా ఉంచడం
327,en,te,,,covid19 SOS Alert,కోవిడ్19 SOS హెచ్చరిక
328,en,te,,,covid19 spread,కోవిడ్19 వ్యాప్తి
329,en,te,,,covid19 symptoms,కోవిడ్19 లక్షణాలు
330,en,te,,,covid19 transmission,కోవిడ్19 సంక్రమణ
331,en,te,,,covid19 travel ban,కోవిడ్19 ప్రయాణ నిషేధం
332,en,te,,,covid19 travel restrictions,కోవిడ్19 ప్రయాణ పరిమితులు
333,en,te,,,covid19 treatment,కోవిడ్19కి చికిత్స
335,en,te,,,covid19 vaccine,కోవిడ్19కి టీకా
336,en,te,,,covid19 vaccines,కోవిడ్19కి టీకాలు
337,en,te,,,covid19 virus,కోవిడ్19 వైరస్
338,en,te,,,covid19 virus outbreak,కోవిడ్19 వైరస్ ఆకస్మిక వ్యాప్తి
339,en,te,,,covid19 virus transmission,కోవిడ్19 వైరస్ సంక్రమణ
342,en,te,,,current outbreak,ప్రస్తుత ఆకస్మిక వ్యాప్తి
343,en,te,,,deadly outbreak,ప్రాణాంతక వ్యాప్తి
345,en,te,,,disease outbreak,వ్యాధి ఆకస్మిక వ్యాప్తి
346,en,te,,,Disposable hand sanitizer,డిస్పోజబుల్ హ్యాండ్ సానిటైజర్
348,en,te,,,domestic travel,దేశీయ ప్రయాణం
351,en,te,,,droplets,బిందువులు
357,en,te,,,Effects of coronavirus,కరోనా వైరస్ ప్రభావాలు
359,en,te,,,epidemic,అంటువ్యాధి
360,en,te,,,epidemic and pandemic,ప్రపంచవ్యాప్తంగా వ్యాపించే అంటువ్యాధి
362,en,te,,,epidemic disease,అంటువ్యాధి
364,en,te,,,epidemic outbreak,అంటువ్యాధి ఆకస్మిక వ్యాప్తి
365,en,te,,,epidemic period,వ్యాధి వ్యాప్తి చెందే వ్యవధి
366,en,te,,,epidemic prevention,వ్యాధి వ్యాప్తి చెందకుండా అరికట్టడం
368,en,te,,,epidemic season,వ్యాధి వ్యాప్తి చెందే కాలము
369,en,te,,,epidemic situation,వ్యాధి వ్యాప్తి చెందుతున్న పరిస్థితి
371,en,te,,,exposure,బహిరంగపరచడం
375,en,te,,,exposure time,బహిర్గతం అయిన సమయం
379,en,te,,,fever,జ్వరం
380,en,te,,,fight the virus,వైరస్‌తో పోరాడుదాం
381,en,te,,,Fighting the outbreak,వ్యాపించకుండా పోరాడటం
382,en,te,,,flu epidemic,ఫ్లూ వ్యాప్తి
385,en,te,,,fomites,క్రిములను వ్యాపింపజేసే వస్తువులు
392,en,te,,,global health emergency,ప్రపంచవ్యాప్త ఆరోగ్య అత్యవసరం
393,en,te,,,global outbreak,ప్రపంచవ్యాప్త ఆకస్మిక వ్యాప్తి
394,en,te,,,global pandemic,ప్రపంచవ్యాప్తంగా వ్యాపించింది
396,en,te,,,hand sanitizer,హ్యాండ్ సానిటైజర్
397,en,te,,,hand sanitizer dispenser,హ్యాండ్ సానిటైజర్ డిస్పెన్సర్
398,en,te,,,hand sanitizer gel,హ్యాండ్ సానిటైజర్ జెల్
399,en,te,,,hand sanitizer spray,హ్యాండ్ సానిటైజర్ స్ప్రే
403,en,te,,,home isolation,ఇంటిలో విడిగా ఉంచడం
404,en,te,,,home quarantine,ఇంటిలో రోగ అనుమానితులను విడిగా ఉంచడం
410,en,te,,,illness,రోగము
415,en,te,,,incubation period,క్రిములు వృద్ధి చెందే వ్యవధి
418,en,te,,,infected,సోకినది
424,en,te,,,instant hand sanitizer,ఇన్‌స్టంట్ హ్యాండ్ సానిటైజర్
425,en,te,,,international spread,ప్రపంచవ్యాప్త వ్యాప్తి
426,en,te,,,international travel,అంతర్జాతీయ ప్రయాణం
427,en,te,,,isolation,విడిగా ఉంచడం
428,en,te,,,isolation period,విడిగా ఉంచబడే వ్యవధి
430,en,te,,,isolation room,విడిగా ఉంచిన గది
431,en,te,,,isolation valve,ఐసోలేషన్ వాల్వ్
432,en,te,,,isolation ward,విడిగా ఉంచడానికి ఏర్పాటు చేసిన వార్డ్
434,en,te,,,lockdown,నిర్బంధం
438,en,te,,,major outbreak,తీవ్రమైన ఆకస్మిక వ్యాప్తి
439,en,te,,,mandatory quarantine,తప్పనిసరిగా రోగ అనుమానితులను విడిగా ఉంచడం
440,en,te,,,mass gathering,ప్రజలు ఎక్కువగా గుమికూడటం
444,en,te,,,medicine,మందు
445,en,te,,,medicines,మందులు
448,en,te,,,n95,n95
449,en,te,,,n95 mask,n95 మాస్క్
450,en,te,,,n95 respirator,n95 రెస్పిరేటర్
451,en,te,,,ncov,ncov
452,en,te,,,ncov-2019,ncov-2019
453,en,te,,,new coronavirus,కొత్త కరోనా వైరస్
454,en,te,,,new coronavirus pneumonia,కొత్త కరోనా వైరస్ న్యుమోనియా
460,en,te,,,novel coronavirus,నావెల్ కరోనా వైరస్
462,en,te,,,novel coronavirus infection,నావెల్ కరోనా వైరస్ సంక్రమణ
463,en,te,,,novel coronavirus outbreak,నావెల్ కరోనా వైరస్ ఆకస్మిక వ్యాప్తి
464,en,te,,,novel coronavirus pneumonia,నావెల్ కరోనా వైరస్ న్యుమోనియా
470,en,te,,,ongoing outbreak,కొనసాగుతున్న రోగ వ్యాప్తి
472,en,te,,,outbreak,అకస్మాత్తుగా వ్యాపించడం
474,en,te,,,outbreak of coronavirus,కరోనా వైరస్ ఆకస్మిక వ్యాప్తి
475,en,te,,,outbreak of disease,రోగం అకస్మిక వ్యాప్తి
482,en,te,,,pandemic,మహమ్మారి
485,en,te,,,pandemic influenza,ప్రపంచవ్యాప్తంగా వ్యాపించే ఫ్లూ జ్వరం
486,en,te,,,pandemic outbreak,ప్రపంచవ్యాప్తంగా ఆకస్మిక వ్యాప్తి
487,en,te,,,pandemic plan,మహమ్మారి ప్లాన్
488,en,te,,,pandemic potential,ప్రపంచవ్యాప్త సంభావ్యత
495,en,te,,,pneumonia,న్యుమోనియా
496,en,te,,,pneumonia epidemic,న్యుమోనియా వ్యాపిస్తుంది
497,en,te,,,potential exposure,సంభావ్య బహిర్గతం
498,en,te,,,precautions,ముందుజాగ్రత్తలు
499,en,te,,,prevent virus,వైరస్‌ని నిరోధించండి
500,en,te,,,prolonged exposure,దీర్ఘకాలం పాటు బహిర్గతం చేయడం
504,en,te,,,quarantine,రోగ అనుమానితులను విడిగా ఉంచడం
505,en,te,,,quarantine area,రోగ అనుమానితులను విడిగా ఉంచు ప్రదేశము
506,en,te,,,quarantine facility,రోగ అనుమానితులను విడిగా ఉంచడానికి సౌకర్యాలు
507,en,te,,,quarantine measures,రోగ అనుమానితులను విడిగా ఉంచేందుకు పాటించే ప్రమాణాలు
508,en,te,,,quarantine period,రోగ అనుమానితులను విడిగా ఉంచే వ్యవధి
509,en,te,,,quarantine room,రోగ అనుమానితులను విడిగా ఉంచు గది
510,en,te,,,quarantine zone,రోగ అనుమానితులను విడిగా ఉంచడానికి ఏర్పాటు చేసిన జోన్
512,en,te,,,Recovered coronavirus patient,స్వస్థత పొందిన కరోనా వైరస్ రోగి
514,en,te,,,repatriate,స్వదేశానికి పంపు
515,en,te,,,repeated exposure,పునరావృతంగా బహిర్గతం కావడం
516,en,te,,,respiratory syncytial virus,రెస్పిరేటరీ సిన్‌కైషియల్ వైరస్
517,en,te,,,respiratory virus,శ్వాసకోశ వైరస్
519,en,te,,,Sanitizing hand sanitizer,శుభ్రం చేసే హ్యాండ్ సానిటైజర్
520,en,te,,,SARS-CoV-2,SARS-CoV-2
521,en,te,,,self isolation,స్వీయ నిర్బంధం
522,en,te,,,self quarantine,స్వీయ నిర్బంధం
523,en,te,,,Severe outbreak,తీవ్రమైన ఆకస్మిక వ్యాప్తి
525,en,te,,,social distancing,సామాజిక దూరం
526,en,te,,,social distancing measures,సామాజిక దూరాల ప్రమాణాలు
527,en,te,,,social isolation,సమాజంలోకి వెళ్లకుండా విడిగా ఉంచడం
528,en,te,,,SOS Alert,SOS హెచ్చరిక
529,en,te,,,spread,వ్యాప్తి
530,en,te,,,spread of coronavirus,కరోనా వైరస్ వ్యాప్తి
531,en,te,,,spread of virus,వైరస్ వ్యాప్తి
535,en,te,,,strain of virus,వైరస్ వలన అలసత్వం
541,en,te,,,the incubation period,పొదిగే కాలం
544,en,te,,,the novel coronavirus,నావెల్ కరోనా వైరస్
558,en,te,,,touching face,ముఖాన్ని తాకడం
559,en,te,,,travel advisory,ప్రయాణ సూచనలు
560,en,te,,,travel ban,ప్రయాణ నిషేధం
561,en,te,,,travel restrictions,ప్రయాణ పరిమితులు
565,en,te,,,use hand sanitizer,హ్యాండ్ సానిటైజర్‌ని ఉపయోగించండి
566,en,te,,,vaccines,టీకాలు
567,en,te,,,viral outbreak,వైరస్ ఆకస్మిక వ్యాప్తి
568,en,te,,,virtual lockdown,వర్చువల్ లాక్‌డౌన్
569,en,te,,,virus,వైరస్
570,en,te,,,virus carrier,వైరస్‌ను వ్యాప్తి చేసే వాహకాలు
573,en,te,,,virus infection,వైరస్ సంక్రమణ
575,en,te,,,virus mask,వైరస్ మాస్క్
576,en,te,,,virus outbreak,వైరస్ ఆకస్మిక వ్యాప్తి
577,en,te,,,virus prevention,వైరస్‌ను అరికట్టడం
578,en,te,,,virus protection,వైరస్ నుండి రక్షణ
580,en,te,,,virus spread,వైరస్ వ్యాప్తి
582,en,te,,,virus spreads,వైరస్ వ్యాపిస్తుంది
583,en,te,,,virus strain,వైరస్ వలన ఒత్తిడి
584,en,te,,,virus transmission,వైరస్ సంక్రమణ
586,en,te,,,wash your hands,మీ చేతులను శుభ్రం చేసుకోండి
587,en,te,,,washing hands,చేతులను కడగడం
589,en,te,,,WHO,WHO
590,en,te,,,WHO Confirmed,WHO నిర్ధారించింది
591,en,te,,,WHO Deaths,WHO మరణాలు
592,en,te,,,widespread outbreak,ప్రపంచవ్యాప్తంగా విస్తృత వ్యాప్తి
597,en,te,,,World Health Organization,ప్రపంచ ఆరోగ్య సంస్థ
600,en,te,,,zoonotic disease,జంతువుల నుండి సంక్రమించే వ్యాధి
601,en,te,,,zoonotic virus,జంతువుల నుండి సంక్రమించే వైరస్
