stringID,sourceLang,targetLang,pos,description,sourceString,targetString
31,en,ky,,,2020 novel coronavirus,2020-жылдын жаңы коронавирусу
33,en,ky,,,about coronavirus,коронавирус тууралуу
39,en,ky,,,acute respiratory distress syndrome,курч респиратордук дистресс-синдрому
40,en,ky,,,advanced hand sanitizer,колду дезинфекциялоочу өркүндөтүлгөн каражат
41,en,ky,,,Affected by coronavirus,Коронавирустан жабыркагандар
42,en,ky,,,after exposure,таасиринен кийин
43,en,ky,,,After the epidemic,Эпидемиядан кийин
44,en,ky,,,After the outbreak,Башталгандан кийин
47,en,ky,,,airborne virus,аба аркылуу тараган вирус
48,en,ky,,,alcohol based hand sanitizer,спирттин негизинде жасалган колду дезинфекциялоочу каражат
49,en,ky,,,alcohol hand sanitizer,спирт кошулуп жасалган колду дезинфекциялоочу каражат
51,en,ky,,,alcohol-based hand sanitizer,спирттин негизинде жасалган колду дезинфекциялоочу каражат
59,en,ky,,,Anti-Corona virus spray,Коронавируска каршы спрей
60,en,ky,,,antibacterial hand sanitizer,колду дезинфекциялоочу антибактериалдык каражат
61,en,ky,,,ARDS,ARDS
64,en,ky,,,avoid exposure,таасиринен качуу
65,en,ky,,,be infected,жугузуп алуу
75,en,ky,,,Beware of coronavirus,Коронавирустан сактануу
76,en,ky,,,bilateral interstitial pneumonia,эки тараптуу интерстициалдык пневмония
77,en,ky,,,CDC,CDC
78,en,ky,,,Center for Disease Control,Ооруларды көзөмөлдөө борбору
83,en,ky,,,community spread,коомго жайылуу
84,en,ky,,,compulsory quarantine,милдеттүү карантин
85,en,ky,,,contagious,жугуштуу
135,en,ky,,,coronavirus,коронавирус
136,en,ky,,,coronavirus (COVID-19),коронавирус (COVID-19)
137,en,ky,,,coronavirus alert,коронавирус тууралуу шашылыш кабар
139,en,ky,,,coronavirus cases,коронавирус учурлары
141,en,ky,,,coronavirus concerns,коронавирус маселелери
143,en,ky,,,coronavirus crisis,коронавирус кырдаалы
149,en,ky,,,coronavirus disease,коронавирус оорусу
150,en,ky,,,Coronavirus disease (COVID-19) outbreak,Коронавирус оорусунун (COVID-19) башталуусу
153,en,ky,,,coronavirus early symptoms,коронавирустун алгачкы белгилери
155,en,ky,,,coronavirus epidemic,коронавирус эпидемиясы
156,en,ky,,,coronavirus exposure,коронавирустун таасири
161,en,ky,,,coronavirus incubation,коронавирустун инкубациялык мезгили
162,en,ky,,,coronavirus incubation period,коронавирустун инкубациялык мезгили
163,en,ky,,,coronavirus infection,коронавирус инфекциясы
168,en,ky,,,coronavirus map,коронавирус картаcы
170,en,ky,,,coronavirus medicine,коронавируска каршы дары
171,en,ky,,,coronavirus medicines,коронавируска каршы дарылар
172,en,ky,,,coronavirus news,коронавирус тууралуу жаңылыктар
173,en,ky,,,coronavirus outbreak,коронавирустун башталуусу
174,en,ky,,,coronavirus pandemic,коронавирус пандемиясы
176,en,ky,,,coronavirus pneumonia,коронавирустан келип чыккан пневмония
177,en,ky,,,coronavirus precautions,коронавирустан сактануу чаралары
178,en,ky,,,coronavirus prevention,коронавирусту алдын алуу
179,en,ky,,,coronavirus protection,коронавирустан коргоо
180,en,ky,,,coronavirus quarantine,коронавирус боюнча карантин
182,en,ky,,,coronavirus SOS Alert,коронавирус тууралуу SOS кабары
183,en,ky,,,coronavirus spread,коронавирустун жайылышы
184,en,ky,,,coronavirus symptoms,коронавирустун белгилери
185,en,ky,,,coronavirus transmission,коронавирустун тарашы
186,en,ky,,,coronavirus travel ban,коронавирус учурунда саякаттоого болгон тыюулар
187,en,ky,,,coronavirus travel restrictions,коронавирус учурунда саякаттоого болгон чектөөлөр
188,en,ky,,,coronavirus treatment,коронавирустан дарылоо
190,en,ky,,,coronavirus update,коронавирус тууралуу жаңылыктар
191,en,ky,,,coronavirus vaccine,коронавируска каршы вакцина
192,en,ky,,,coronavirus vaccines,коронавируска каршы вакциналар
198,en,ky,,,covid cases,COVID учурлары
205,en,ky,,,covid early symptoms,COVID вирусунун алгачкы белгилери
213,en,ky,,,covid incubation period,COVID вирусунун инкубациялык мезгили
215,en,ky,,,covid international spread,COVID вирусунун эл аралык жайылышы
216,en,ky,,,covid international travel,COVID учурунда эл аралык саякаттоо
217,en,ky,,,covid isolation,COVID вирусун изоляциялоо
219,en,ky,,,covid map,COVID картасы
220,en,ky,,,covid medicine,COVID вирусуна каршы дары
221,en,ky,,,covid medicines,COVID вирусуна каршы дарылар
222,en,ky,,,covid news,COVID тууралуу жаңылыктар
223,en,ky,,,covid outbreak,COVID вирусунун башталуусу
224,en,ky,,,covid pandemic,COVID пандемиясы
225,en,ky,,,covid panic,COVID дүрбөлөңү
228,en,ky,,,covid SOS Alert,COVID тууралуу SOS кабары
230,en,ky,,,covid symptoms,COVID вирусунун белгилери
231,en,ky,,,covid transmission,COVID вирусунун тарашы
232,en,ky,,,covid travel ban,COVID учурунда саякаттоого болгон тыюулар
233,en,ky,,,covid travel restrictions,COVID учурунда саякаттоого болгон чектөөлөр
234,en,ky,,,covid treatment,COVID вирусун дарылоо
236,en,ky,,,covid vaccine,COVID вирусуна каршы вакцина
237,en,ky,,,covid vaccines,COVID вирусуна каршы вакциналар
242,en,ky,,,covid-19,COVID-19
243,en,ky,,,covid-19 alert,COVID-19 тууралуу шашылыш кабар
244,en,ky,,,covid-19 cases,COVID-19 учурлары
245,en,ky,,,covid-19 CDC,CDC COVID-19
246,en,ky,,,covid-19 contagious,жугуштуу COVID-19
247,en,ky,,,covid-19 cure,COVID-19 вирусун дарылоо
248,en,ky,,,covid-19 dangerous,коркунучтуу COVID-19
249,en,ky,,,covid-19 deadly,өлүмгө жеткирүүчү COVID-19
250,en,ky,,,covid-19 death,COVID-19 вирусунан өлүм
251,en,ky,,,covid-19 deaths,COVID-19 вирусунан өлүмдөр
252,en,ky,,,covid-19 domestic travel,COVID-19 учурунда өлкө ичинде саякаттоо
253,en,ky,,,covid-19 early symptoms,COVID-19 вирусунун алгачкы белгилери
254,en,ky,,,covid-19 effects,COVID-19 таасирлери
255,en,ky,,,covid-19 epidemic,COVID-19 эпидемиясы
256,en,ky,,,covid-19 exposure,COVID-19 таасири
257,en,ky,,,covid-19 fatal,айыккыс COVID-19
258,en,ky,,,covid-19 fever,COVID-19 калтыратмасы
259,en,ky,,,covid-19 illness,COVID-19 оорусу
260,en,ky,,,covid-19 incubation,COVID-19 вирусунун инкубациялык мезгили
261,en,ky,,,covid-19 incubation period,COVID-19 вирусунун инкубациялык мезгили
262,en,ky,,,covid-19 infection,COVID-19 инфекциясы
263,en,ky,,,covid-19 international spread,COVID-19 вирусунун эл аралык жайылышы
264,en,ky,,,covid-19 international travel,COVID-19 учурунда эл аралык саякаттоо
265,en,ky,,,covid-19 isolation,COVID-19 вирусун изоляциялоо
266,en,ky,,,covid-19 lockdown,COVID-19 вирусун бөгөттөө
267,en,ky,,,covid-19 map,COVID-19 картаcы
268,en,ky,,,covid-19 medicine,COVID-19 вирусуна каршы дары
269,en,ky,,,covid-19 medicines,COVID-19 вирусуна каршы дарылар
270,en,ky,,,covid-19 news,COVID-19 жаңылыктары
271,en,ky,,,covid-19 outbreak,COVID-19 вирусунун башталуусу
272,en,ky,,,covid-19 pandemic,COVID-19 пандемиясы
273,en,ky,,,covid-19 panic,COVID-19 дүрбөлөңү
275,en,ky,,,covid-19 precautions,COVID-19 вирусунан сактануу чаралары
276,en,ky,,,covid-19 protection,COVID-19 вирусунан коргоо
277,en,ky,,,covid-19 quarantine,COVID-19 вирусу боюнча карантин
278,en,ky,,,covid-19 SOS Alert,COVID-19 тууралуу SOS кабары
279,en,ky,,,covid-19 spread,COVID-19 вирусунун жайылышы
280,en,ky,,,covid-19 symptoms,COVID-19 вирусунун белгилери
281,en,ky,,,covid-19 transmission,COVID-19 вирусунун тарашы
282,en,ky,,,covid-19 travel ban,COVID-19 учурунда саякаттоого болгон тыюулар
283,en,ky,,,covid-19 travel restrictions,COVID-19 учурунда саякаттоого болгон чектөөлөр
284,en,ky,,,covid-19 treatment,COVID-19 вирусун дарылоо
285,en,ky,,,covid-19 uncontrolled spread,COVID-19 вирусунун көзөмөлгө алынбаган жайылышы
286,en,ky,,,covid-19 vaccine,COVID-19 вирусуна каршы вакцина
287,en,ky,,,covid-19 vaccines,COVID-19 вирусуна каршы вакциналар
288,en,ky,,,COVID-19 virus,COVID-19 вирусу
289,en,ky,,,covid-19 virus outbreak,COVID-19 вирусунун башталуусу
290,en,ky,,,covid-19 virus transmission,COVID-19 вирусунун тарашы
291,en,ky,,,covid-19 WHO,Бүткүл дүйнөлүк саламаттык сактоо уюму COVID-19 тууралуу
292,en,ky,,,covid19,COVID-19
293,en,ky,,,covid19 alert,COVID-19 тууралуу шашылыш кабар
294,en,ky,,,covid19 cases,COVID-19 учурлары
295,en,ky,,,covid19 CDC,CDC COVID-19
301,en,ky,,,covid19 deaths,COVID-19 вирусунан өлүмдөр
302,en,ky,,,covid19 domestic travel,COVID-19 учурунда өлкө ичинде саякаттоо
303,en,ky,,,covid19 effects,COVID-19 вирусунун таасирлери
304,en,ky,,,covid19 epidemic,COVID-19 эпидемиясы
305,en,ky,,,covid19 exposure,COVID-19 вирусунун таасири
306,en,ky,,,covid19 fatal,айыккыс COVID-19
307,en,ky,,,covid19 fever,COVID-19 калтыратмасы
308,en,ky,,,covid19 illness,COVID-19 оорусу
309,en,ky,,,covid19 incubation,COVID-19 вирусунун инкубациялык мезгили
310,en,ky,,,covid19 incubation period,COVID-19 вирусунун инкубациялык мезгили
311,en,ky,,,covid19 infection,COVID-19 инфекциясы
312,en,ky,,,covid19 international spread,COVID-19 вирусунун эл аралык жайылышы
313,en,ky,,,covid19 international travel,COVID-19 учурунда эл аралык саякаттоо
314,en,ky,,,covid19 isolation,COVID-19 вирусун изоляциялоо
315,en,ky,,,covid19 lockdown,COVID-19 вирусун бөгөттөө
316,en,ky,,,covid19 map,COVID-19 картаcы
317,en,ky,,,covid19 medicine,COVID-19 вирусуна каршы дары
318,en,ky,,,covid19 medicines,COVID-19 вирусуна каршы дарылар
319,en,ky,,,covid19 news,COVID-19 тууралуу жаңылыктар
320,en,ky,,,covid19 outbreak,COVID-19 вирусунун башталуусу
321,en,ky,,,covid19 pandemic,COVID-19 пандемиясы
324,en,ky,,,covid19 precautions,COVID-19 вирусунан сактануу чаралары
325,en,ky,,,covid19 protection,COVID-19 вирусунан коргоо
326,en,ky,,,covid19 quarantine,COVID-19 вирусу боюнча карантин
327,en,ky,,,covid19 SOS Alert,COVID-19 тууралуу SOS кабары
328,en,ky,,,covid19 spread,COVID-19 вирусунун жайылышы
329,en,ky,,,covid19 symptoms,COVID-19 вирусунун белгилери
330,en,ky,,,covid19 transmission,COVID-19 вирусунун тарашы
331,en,ky,,,covid19 travel ban,COVID-19 учурунда саякаттоого болгон тыюулар
332,en,ky,,,covid19 travel restrictions,COVID-19 учурунда саякаттоого болгон чектөөлөр
333,en,ky,,,covid19 treatment,COVID-19 вирусун дарылоо
335,en,ky,,,covid19 vaccine,COVID-19 вирусуна каршы вакцина
336,en,ky,,,covid19 vaccines,COVID-19 вирусуна каршы вакциналар
337,en,ky,,,covid19 virus,COVID-19 вирусу
338,en,ky,,,covid19 virus outbreak,COVID-19 вирусунун башталуусу
339,en,ky,,,covid19 virus transmission,COVID-19 вирусунун тарашы
342,en,ky,,,current outbreak,учурдагы башталуу
343,en,ky,,,deadly outbreak,өлүмгө жеткирүүчү башталуу
345,en,ky,,,disease outbreak,оорунун башталуусу
346,en,ky,,,Disposable hand sanitizer,Колду дезинфекциялоо үчүн бир жолу колдонулуучу каражат
348,en,ky,,,domestic travel,өлкө ичинде саякаттоо
351,en,ky,,,droplets,тамчылар
357,en,ky,,,Effects of coronavirus,Коронавирустун таасирлери
359,en,ky,,,epidemic,эпидемия
360,en,ky,,,epidemic and pandemic,эпидемия жана пандемия
362,en,ky,,,epidemic disease,эпидемиялык оору
364,en,ky,,,epidemic outbreak,эпидемиянын башталуусу
365,en,ky,,,epidemic period,эпидемия мезгили
366,en,ky,,,epidemic prevention,эпидемияны алдын алуу
368,en,ky,,,epidemic season,эпидемия мезгили
369,en,ky,,,epidemic situation,эпидемия учуру
371,en,ky,,,exposure,таасир
375,en,ky,,,exposure time,таасир этүү убактысы
379,en,ky,,,fever,калтыратма
380,en,ky,,,fight the virus,вируска каршы туруу
381,en,ky,,,Fighting the outbreak,Вирустун башталуусуна каршы туруу
382,en,ky,,,flu epidemic,сасык тумоо эпидемиясы
385,en,ky,,,fomites,фомиттер
392,en,ky,,,global health emergency,саламаттык сактоо тармагында глобалдык масштабдагы өзгөчө кырдаал
393,en,ky,,,global outbreak,глобалдык мүнөздө башталуу
394,en,ky,,,global pandemic,глобалдык мүнөздөгү пандемия
396,en,ky,,,hand sanitizer,колду дезинфекциялоочу каражат
397,en,ky,,,hand sanitizer dispenser,колду дезинфекциялоочу сепкич
398,en,ky,,,hand sanitizer gel,колду дезинфекциялоочу гель
399,en,ky,,,hand sanitizer spray,колду дезинфекциялоочу спрей
403,en,ky,,,home isolation,үй ичинде изоляциялоо
404,en,ky,,,home quarantine,үй ичинде карантинге алуу
410,en,ky,,,illness,оору
415,en,ky,,,incubation period,инкубациялык мезгил
418,en,ky,,,infected,жугузуп алган
424,en,ky,,,instant hand sanitizer,колду ыкчам дезинфекциялоочу каражат
425,en,ky,,,international spread,эл аралык жайылуу
426,en,ky,,,international travel,эл аралык саякаттоо
427,en,ky,,,isolation,изоляция
428,en,ky,,,isolation period,изоляция мезгили
430,en,ky,,,isolation room,изоляция бөлмөсү
431,en,ky,,,isolation valve,изоляция клапаны
432,en,ky,,,isolation ward,изолятор
434,en,ky,,,lockdown,бөгөт
438,en,ky,,,major outbreak,массалык башталуу
439,en,ky,,,mandatory quarantine,милдеттүү карантин
440,en,ky,,,mass gathering,массалык жыйын
444,en,ky,,,medicine,дары
445,en,ky,,,medicines,дарылар
448,en,ky,,,n95,n95
449,en,ky,,,n95 mask,n95 бет кабы
450,en,ky,,,n95 respirator,n95 респиратору
451,en,ky,,,ncov,nCoV
452,en,ky,,,ncov-2019,nCoV-2019
453,en,ky,,,new coronavirus,жаңы коронавирус
454,en,ky,,,new coronavirus pneumonia,жаңы коронавирус пневмониясы
460,en,ky,,,novel coronavirus,жаңы коронавирус
462,en,ky,,,novel coronavirus infection,жаңы коронавирус инфекциясы
463,en,ky,,,novel coronavirus outbreak,жаңы коронавирустун башталуусу
464,en,ky,,,novel coronavirus pneumonia,жаңы коронавирус пневмониясы
470,en,ky,,,ongoing outbreak,башталган вирустун улануусу
472,en,ky,,,outbreak,башталуу
474,en,ky,,,outbreak of coronavirus,коронавирустун башталуусу
475,en,ky,,,outbreak of disease,оорунун башталуусу
482,en,ky,,,pandemic,пандемия
485,en,ky,,,pandemic influenza,пандемиялык тумоо
486,en,ky,,,pandemic outbreak,пандемиянын башталуусу
487,en,ky,,,pandemic plan,пандемиялык план
488,en,ky,,,pandemic potential,мүмкүнчүлүктүү пандемия
495,en,ky,,,pneumonia,пневмония
496,en,ky,,,pneumonia epidemic,пневмония эпидемиясы
497,en,ky,,,potential exposure,мүмкүн болгон таасир
498,en,ky,,,precautions,cактык чаралары
499,en,ky,,,prevent virus,вирусту алдын алуу
500,en,ky,,,prolonged exposure,узакка таасир этүү
504,en,ky,,,quarantine,карантин
505,en,ky,,,quarantine area,карантинге алынган аймак
506,en,ky,,,quarantine facility,карантин объекти
507,en,ky,,,quarantine measures,карантин чаралары
508,en,ky,,,quarantine period,карантин мезгили
509,en,ky,,,quarantine room,карантин бөлмөсү
510,en,ky,,,quarantine zone,карантин зонасы
512,en,ky,,,Recovered coronavirus patient,Коронавирустан айыккан бейтап
514,en,ky,,,repatriate,ата мекенге кайтуу
515,en,ky,,,repeated exposure,кайталанып таасир этүү
516,en,ky,,,respiratory syncytial virus,респиратордук-синцитиалдык вирус
517,en,ky,,,respiratory virus,респиратордук вирус
519,en,ky,,,Sanitizing hand sanitizer,Колду дезинфекциялоочу каражат
520,en,ky,,,SARS-CoV-2,SARS-CoV-2
521,en,ky,,,self isolation,өзүн изоляциялоо
522,en,ky,,,self quarantine,өзүн карантинге алуу
523,en,ky,,,Severe outbreak,Олуттуу башталуу
525,en,ky,,,social distancing,коомдон чектөө
526,en,ky,,,social distancing measures,коомдон чектөө чаралары
527,en,ky,,,social isolation,коомдон изоляциялоо
528,en,ky,,,SOS Alert,SOS кабары
529,en,ky,,,spread,жайылуу
530,en,ky,,,spread of coronavirus,коронавирустун жайылуусу
531,en,ky,,,spread of virus,вирустун жайылышы
535,en,ky,,,strain of virus,вирустун штаммы
541,en,ky,,,the incubation period,инкубациялык мезгил
544,en,ky,,,the novel coronavirus,жаңы коронавирус
558,en,ky,,,touching face,бетти кармоо
559,en,ky,,,travel advisory,cаякаттоо боюнча кеңеш
560,en,ky,,,travel ban,cаякаттоого болгон тыюулар
561,en,ky,,,travel restrictions,саякаттоого болгон чектөөлөр
565,en,ky,,,use hand sanitizer,колду дезинфекциялоочу каражатты колдонуу
566,en,ky,,,vaccines,вакциналар
567,en,ky,,,viral outbreak,вирустун башталуусу
568,en,ky,,,virtual lockdown,виртуалдык бөгөт
569,en,ky,,,virus,вирус
570,en,ky,,,virus carrier,вирусту алып жүрүүчү
573,en,ky,,,virus infection,вирустук инфекция
575,en,ky,,,virus mask,вирустан коргоочу бет кап
576,en,ky,,,virus outbreak,вирустун башталуусу
577,en,ky,,,virus prevention,вирусту алдын алуу
578,en,ky,,,virus protection,вирустан коргоо
580,en,ky,,,virus spread,вирустун жайылышы
582,en,ky,,,virus spreads,вирус жайылат
583,en,ky,,,virus strain,вирустун штаммы
584,en,ky,,,virus transmission,вирустун тарашы
586,en,ky,,,wash your hands,колуңузду жууңуз
587,en,ky,,,washing hands,колду жууп-тазалоо
589,en,ky,,,WHO,Бүткүл дүйнөлүк саламаттык сактоо уюму
590,en,ky,,,WHO Confirmed,Бүткүл дүйнөлүк саламаттык сактоо уюму тарабынан ырасталган
591,en,ky,,,WHO Deaths,Бүткүл дүйнөлүк саламаттык сактоо уюмунун өлүм учурлары
592,en,ky,,,widespread outbreak,жалпыга жайылуу
597,en,ky,,,World Health Organization,Бүткүл дүйнөлүк саламаттык сактоо уюму
600,en,ky,,,zoonotic disease,жаныбарлардан адамга жугуучу оору
601,en,ky,,,zoonotic virus,жаныбарлардан адамга жугуучу вирус
