stringID,sourceLang,targetLang,pos,description,sourceString,targetString
521,en,hi,,,self isolation,स्वयं चुना एकांत
522,en,hi,,,self quarantine,स्वयं संगरोध
523,en,hi,,,Severe outbreak,तीव्र प्रकोप
525,en,hi,,,social distancing,सोशल डिस्टन्सिंग
526,en,hi,,,social distancing measures,सोशल डिस्टन्सिंग उपाय
527,en,hi,,,social isolation,सामाजिक एकांत
528,en,hi,,,SOS Alert,आपात स्थिति अलर्ट
529,en,hi,,,spread,फैलाव
530,en,hi,,,spread of coronavirus,कोरोनावाइरस का फैलाव
531,en,hi,,,spread of virus,वाइरस का फैलाव
535,en,hi,,,strain of virus,वाइरस का स्ट्रेन
541,en,hi,,,the incubation period,उद्भवन अवधि
544,en,hi,,,the novel coronavirus,नॉवल कोरोनावाइरस
558,en,hi,,,touching face,चेहरे को छूना
559,en,hi,,,travel advisory,यात्रा संबंधी सलाह
560,en,hi,,,travel ban,यात्रा पर प्रतिबंध
561,en,hi,,,travel restrictions,यात्रा संबंधी नियंत्रण
565,en,hi,,,use hand sanitizer,हैंड सेनिटाइज़र का उपयोग करें
566,en,hi,,,vaccines,टीके
567,en,hi,,,viral outbreak,वाइरल प्रकोप
568,en,hi,,,virtual lockdown,वर्चुअल लॉकडाउन
569,en,hi,,,virus,वाइरस
570,en,hi,,,virus carrier,वाइरस कैरियर
573,en,hi,,,virus infection,वाइरस संक्रमण
575,en,hi,,,virus mask,वाइरस मास्क
576,en,hi,,,virus outbreak,वाइरस का प्रकोप
577,en,hi,,,virus prevention,वाइरस की रोकथाम
578,en,hi,,,virus protection,वाइरस से सुरक्षा
580,en,hi,,,virus spread,वाइरस का फैलाव
582,en,hi,,,virus spreads,वाइरस फैलता है
583,en,hi,,,virus strain,वाइरस स्ट्रेन
584,en,hi,,,virus transmission,वाइरस प्रसारण
586,en,hi,,,wash your hands,अपने हाथ धोएं
587,en,hi,,,washing hands,हाथ धोना
589,en,hi,,,WHO,WHO
590,en,hi,,,WHO Confirmed,WHO द्वारा पुष्टि किया हुआ
591,en,hi,,,WHO Deaths,WHO मृत्यु
592,en,hi,,,widespread outbreak,विस्तृत प्रकोप
597,en,hi,,,World Health Organization,विश्व स्वास्थ्य संगठन
600,en,hi,,,zoonotic disease,प्राणीजन्य रोग
601,en,hi,,,zoonotic virus,प्राणीजन्य वाइरस
