stringID,sourceLang,targetLang,pos,description,sourceString,targetString
332,en,bg,,,covid19 travel restrictions,covid19 ограничения за пътуване
333,en,bg,,,covid19 treatment,covid19 лечение
335,en,bg,,,covid19 vaccine,covid19 ваксина
336,en,bg,,,covid19 vaccines,covid19 ваксини
337,en,bg,,,covid19 virus,covid19 вирус
338,en,bg,,,covid19 virus outbreak,covid19 избухване на вирус
339,en,bg,,,covid19 virus transmission,covid19 предаване на вирус
342,en,bg,,,current outbreak,настоящо избухване
343,en,bg,,,deadly outbreak,смъртоносно избухване
345,en,bg,,,disease outbreak,избухване на болест
346,en,bg,,,Disposable hand sanitizer,Дезинфектант за ръце за еднократна употреба
348,en,bg,,,domestic travel,пътуване в страната
351,en,bg,,,droplets,капчици
357,en,bg,,,Effects of coronavirus,Ефекти от коронавирус
359,en,bg,,,epidemic,епидемия
360,en,bg,,,epidemic and pandemic,епидемия и пандемия
362,en,bg,,,epidemic disease,епидемична болест
364,en,bg,,,epidemic outbreak,епидемичен взрив
365,en,bg,,,epidemic period,епидемичен период
366,en,bg,,,epidemic prevention,предотвратяване на епидемия
368,en,bg,,,epidemic season,епидемичен сезон
369,en,bg,,,epidemic situation,епидемична ситуация
371,en,bg,,,exposure,излагане
375,en,bg,,,exposure time,време на излагане
379,en,bg,,,fever,треска
380,en,bg,,,fight the virus,боря се с вируса
381,en,bg,,,Fighting the outbreak,Боря се с избухването
382,en,bg,,,flu epidemic,грипна епидемия
385,en,bg,,,fomites,фомити
392,en,bg,,,global health emergency,глобална здравна извънредна ситуация
393,en,bg,,,global outbreak,глобално избухване
394,en,bg,,,global pandemic,глобална пандемия
396,en,bg,,,hand sanitizer,дезинфектант за ръце
397,en,bg,,,hand sanitizer dispenser,дозиращо устройство за дезинфектант за ръце
398,en,bg,,,hand sanitizer gel,гел за дезинфекция на ръце
399,en,bg,,,hand sanitizer spray,спрей за дезинфекция на ръце
403,en,bg,,,home isolation,домашна изолация
404,en,bg,,,home quarantine,домашна карантина
410,en,bg,,,illness,болест
415,en,bg,,,incubation period,инкубационен период
418,en,bg,,,infected,заразен
424,en,bg,,,instant hand sanitizer,моментален дезинфектант за ръце
425,en,bg,,,international spread,международно разпространение
426,en,bg,,,international travel,международно пътуване
427,en,bg,,,isolation,изолация
428,en,bg,,,isolation period,период на изолация
430,en,bg,,,isolation room,изолационна стая
431,en,bg,,,isolation valve,изолационен вентил
432,en,bg,,,isolation ward,изолационно отделение
434,en,bg,,,lockdown,затваряне
438,en,bg,,,major outbreak,голямо избухване
439,en,bg,,,mandatory quarantine,задължителна карантина
440,en,bg,,,mass gathering,масово събиране
444,en,bg,,,medicine,лекарство
445,en,bg,,,medicines,лекарства
448,en,bg,,,n95,n95
449,en,bg,,,n95 mask,маска n95
450,en,bg,,,n95 respirator,респиратор n95
451,en,bg,,,ncov,ncov
452,en,bg,,,ncov-2019,ncov-2019
453,en,bg,,,new coronavirus,нов коронавирус
454,en,bg,,,new coronavirus pneumonia,нов коронавирус пневмония
460,en,bg,,,novel coronavirus,нов коронавирус
462,en,bg,,,novel coronavirus infection,заразяване с нов коронавирус
463,en,bg,,,novel coronavirus outbreak,избухване на нов коронавирус
464,en,bg,,,novel coronavirus pneumonia,нов коронавирус пневмония
470,en,bg,,,ongoing outbreak,настоящо избухване
472,en,bg,,,outbreak,избухване
474,en,bg,,,outbreak of coronavirus,избухване на коронавирус
475,en,bg,,,outbreak of disease,избухване на болест
482,en,bg,,,pandemic,пандемия
485,en,bg,,,pandemic influenza,пандемична инфлуенца
486,en,bg,,,pandemic outbreak,избухване на пандемия
487,en,bg,,,pandemic plan,план при пандемия
488,en,bg,,,pandemic potential,възможност за пандемия
495,en,bg,,,pneumonia,пневмония
496,en,bg,,,pneumonia epidemic,епидемия от пневмония
497,en,bg,,,potential exposure,потенциално излагане
498,en,bg,,,precautions,предпазни мерки
499,en,bg,,,prevent virus,предотвратявам вирус
500,en,bg,,,prolonged exposure,продължително излагане
504,en,bg,,,quarantine,карантина
505,en,bg,,,quarantine area,област под карантина
506,en,bg,,,quarantine facility,карантинен център
507,en,bg,,,quarantine measures,карантинни мерки
508,en,bg,,,quarantine period,период на карантина
509,en,bg,,,quarantine room,стая за карантина
510,en,bg,,,quarantine zone,зона под карантина
512,en,bg,,,Recovered coronavirus patient,"Пациент, излекуван от коронавирус"
514,en,bg,,,repatriate,репатрирам
515,en,bg,,,repeated exposure,повторно излагане
516,en,bg,,,respiratory syncytial virus,респираторен синцитиален вирус
517,en,bg,,,respiratory virus,респираторен вирус
519,en,bg,,,Sanitizing hand sanitizer,Дезинфектиращ дезинфектант за ръце
520,en,bg,,,SARS-CoV-2,SARS-CoV-2
521,en,bg,,,self isolation,самоизолация
522,en,bg,,,self quarantine,самостоятелна карантина
523,en,bg,,,Severe outbreak,Сериозно избухване
525,en,bg,,,social distancing,социално дистанциране
526,en,bg,,,social distancing measures,мерки за социално дистанциране
527,en,bg,,,social isolation,социална изолация
528,en,bg,,,SOS Alert,SOS предупреждение
529,en,bg,,,spread,разпространение
530,en,bg,,,spread of coronavirus,разпространение на коронавирус
531,en,bg,,,spread of virus,разпространение на вирус
535,en,bg,,,strain of virus,щам на вирус
541,en,bg,,,the incubation period,инкубационния период
544,en,bg,,,the novel coronavirus,новия коронавирус
558,en,bg,,,touching face,докосване на лице
559,en,bg,,,travel advisory,информация за пътуване
560,en,bg,,,travel ban,забрана за пътуване
561,en,bg,,,travel restrictions,ограничения за пътуване
565,en,bg,,,use hand sanitizer,използвайте дезинфектант за ръце
566,en,bg,,,vaccines,ваксини
567,en,bg,,,viral outbreak,вирусно огнище
568,en,bg,,,virtual lockdown,фактическа изолация
569,en,bg,,,virus,вирус
570,en,bg,,,virus carrier,преносител на вирус
573,en,bg,,,virus infection,вирусна инфекция
575,en,bg,,,virus mask,маска против вируси
576,en,bg,,,virus outbreak,избухване на вирус
577,en,bg,,,virus prevention,предотвратяване на вирус
578,en,bg,,,virus protection,защита от вирус
580,en,bg,,,virus spread,разпространение на вирус
582,en,bg,,,virus spreads,вирус се разпространява
583,en,bg,,,virus strain,щам на вирус
584,en,bg,,,virus transmission,предаване на вирус
586,en,bg,,,wash your hands,мийте ръцете си
587,en,bg,,,washing hands,миене на ръце
589,en,bg,,,WHO,СЗО
590,en,bg,,,WHO Confirmed,Потвърден от СЗО
591,en,bg,,,WHO Deaths,СЗО смъртни случаи
592,en,bg,,,widespread outbreak,широко разпространено избухване
597,en,bg,,,World Health Organization,Световна здравна организация
600,en,bg,,,zoonotic disease,зоонозна болест
601,en,bg,,,zoonotic virus,зоонозен вирус
