stringID,sourceLang,targetLang,pos,description,sourceString,targetString
233,en,be,,,covid travel restrictions,абмежаванні на вандраванне ў сувязі з каранавіруснай інфекцыяй covid
234,en,be,,,covid treatment,лячэнне каранавіруснай інфекцыі covid
236,en,be,,,covid vaccine,вакцына ад каранавіруснай інфекцыі covid
237,en,be,,,covid vaccines,вакцыны ад каранавіруснай інфекцыі covid
242,en,be,,,covid-19,каранавірусная інфекцыя covid-19
243,en,be,,,covid-19 alert,папярэджанне аб каранавіруснай інфекцыі covid-19
244,en,be,,,covid-19 cases,выпадкі каранавіруснай інфекцыі covid-19
245,en,be,,,covid-19 CDC,Даныя цэнтра кантролю захворванняў па каранавіруснай інфекцыі covid-19
246,en,be,,,covid-19 contagious,кантагіёзная каранавірусная інфекцыя covid-19
247,en,be,,,covid-19 cure,сродак лячэння каранавіруснай інфекцыі covid-19
248,en,be,,,covid-19 dangerous,небяспечная каранавірусная інфекцыя covid-19
249,en,be,,,covid-19 deadly,смяротная каранавірусная інфекцыя covid-19
250,en,be,,,covid-19 death,смяротны выпадак ад каранавіруснай інфекцыі covid-19
251,en,be,,,covid-19 deaths,смяротныя выпадкі ад каранавіруснай інфекцыі covid-19
252,en,be,,,covid-19 domestic travel,унутранае вандраванне каранавіруснай інфекцыі covid-19
253,en,be,,,covid-19 early symptoms,раннія сімптомы каранавіруснай інфекцыі covid-19
254,en,be,,,covid-19 effects,праяўленні каранавіруснай інфекцыі covid-19
255,en,be,,,covid-19 epidemic,эпідэмія каранавіруснай інфекцыі covid-19
256,en,be,,,covid-19 exposure,уздзеянне каранавіруснай інфекцыі covid-19
257,en,be,,,covid-19 fatal,смяротна небяспечная каранавіруснай інфекцыя covid-19
258,en,be,,,covid-19 fever,гарачка пры каранавіруснай інфекцыі covid-19
259,en,be,,,covid-19 illness,хвароба каранавіруснай інфекцыі covid-19
260,en,be,,,covid-19 incubation,інкубацыйны перыяд каранвіруснай інфекцыі covid-19
261,en,be,,,covid-19 incubation period,інкубацыйны перыяд каранавіруснай інфекцыі covid-19
262,en,be,,,covid-19 infection,каранавірусная інфекцыя covid-19
263,en,be,,,covid-19 international spread,міжнароднае распаўсюджванне каранавіруснай інфекцыі covid-19
264,en,be,,,covid-19 international travel,міжнароднае вандраванне каранавіруснай інфекцыі covid-19
265,en,be,,,covid-19 isolation,ізаляцыя каранавіруснай інфекцыі covid-19
266,en,be,,,covid-19 lockdown,каранцін пры каранавіруснай інфекцыі covid-19
267,en,be,,,covid-19 map,карта каранавіруснай інфекцыі covid-19
268,en,be,,,covid-19 medicine,лекі ад каранавіруснай інфекцыі covid-19
269,en,be,,,covid-19 medicines,лекі ад каранавіруснай інфекцыі covid-19
270,en,be,,,covid-19 news,навіны аб каранавіруснай інфекцыі covid-19
271,en,be,,,covid-19 outbreak,успышка каранавіруснай інфекцыі covid-19
272,en,be,,,covid-19 pandemic,пандэмія каранавіруснай інфекцыі covid-19
273,en,be,,,covid-19 panic,паніка падчас каранавіруснай інфекцыі covid-19
275,en,be,,,covid-19 precautions,меры засцярогі ад каранвіруснай інфекцыі covid-19
276,en,be,,,covid-19 protection,засцярога ад каранавіруснай інфекцыі covid-19
277,en,be,,,covid-19 quarantine,каранцін пры каранавіруснай інфекцыі covid-19
278,en,be,,,covid-19 SOS Alert,Сігнал СОС каранавіруснай інфекцыі covid-19
279,en,be,,,covid-19 spread,распаўсюджванне каранавіруснай інфекцыі covid-19
280,en,be,,,covid-19 symptoms,сімптомы каранавіруснай інфекцыі covid-19
281,en,be,,,covid-19 transmission,перадача каранавіруснай інфекцыі covid-19
282,en,be,,,covid-19 travel ban,забарона на вандраванне ў сувязі з каранавіруснай інфекцыяй covid-19
283,en,be,,,covid-19 travel restrictions,абмежаванні на вандраванне ў сувязі з каранавіруснай інфекцыяй covid-19
284,en,be,,,covid-19 treatment,лячэнне каранавіруснай інфекцыі covid-19
285,en,be,,,covid-19 uncontrolled spread,некантралюемае распаўсюджванне каранавіруснай інфекцыі covid-19
286,en,be,,,covid-19 vaccine,вакцына ад каранавіруснай інфекцыі covid-19
287,en,be,,,covid-19 vaccines,вакцыны ад каранавіруснай інфекцыі covid-19
288,en,be,,,COVID-19 virus,каранавірусная інфекцыя covid-19
289,en,be,,,covid-19 virus outbreak,успышка каранавіруснай інфекцыі covid-19
290,en,be,,,covid-19 virus transmission,перадача каранавіруснай інфекцыі covid-19
291,en,be,,,covid-19 WHO,Даныя сусветнай арганізацыі па ахове здароўя па каранавіруснай інфекцыі covid-19
292,en,be,,,covid19,каранавірусная інфекцыя covid19
293,en,be,,,covid19 alert,папярэджанне аб каранавіруснай інфекцыі covid19
294,en,be,,,covid19 cases,выпадкі каранавіруснай інфекцыі covid19
295,en,be,,,covid19 CDC,Даныя цэнтра кантролю захворванняў па каранавіруснай інфекцыі covid19
301,en,be,,,covid19 deaths,смяротный выпадкі ад каранавіруснай інфекцыі covid19
302,en,be,,,covid19 domestic travel,унутранае вандраванне каранавіруснай інфекцыі covid19
303,en,be,,,covid19 effects,праяўленні каранавіруснай інфекцыі covid19
304,en,be,,,covid19 epidemic,эпідэмія каранавіруснай інфекцыі covid19
305,en,be,,,covid19 exposure,уздзеянне каранавіруснай інфекцыі covid19
306,en,be,,,covid19 fatal,смяротна небяспечная каранавірусная інфекцыя covid19
307,en,be,,,covid19 fever,гарачка пры каранавіруснай інфекцыі covid19
308,en,be,,,covid19 illness,хвароба каранавіруснай інфекцыі covid19
309,en,be,,,covid19 incubation,інкубацыйны перыяд каранавіруснай інфекцыі covid19
310,en,be,,,covid19 incubation period,інкубацыйны перыяд каранавіруснай інфекцыі covid19
311,en,be,,,covid19 infection,каранавірусная інфекцыя covid19
312,en,be,,,covid19 international spread,міжнароднае распаўсюджванне каранавіруснай інфекцыі covid19
313,en,be,,,covid19 international travel,міжнароднае вандраванне каранавіруснай інфекцыі covid19
314,en,be,,,covid19 isolation,ізаляцыя каранавіруснай інфекцыі covid19
315,en,be,,,covid19 lockdown,каранцін пры каранавіруснай інфекцыі covid19
316,en,be,,,covid19 map,карта каранавіруснай інфекцыі covid19
317,en,be,,,covid19 medicine,лекі ад каранавіруснай інфекцыі covid19
318,en,be,,,covid19 medicines,лекі ад каранавіруснай інфекцыі covid19
319,en,be,,,covid19 news,навіны аб каранавіруснай інфекцыі covid19
320,en,be,,,covid19 outbreak,успышка каранавіруснай інфекцыі covid19
321,en,be,,,covid19 pandemic,пандэмія каранавіруснай інфекцыі covid19
324,en,be,,,covid19 precautions,меры засцярогі ад каранавіруснай інфекцыі covid19
325,en,be,,,covid19 protection,засцярога ад каранавіруснай інфекцыі covid19
326,en,be,,,covid19 quarantine,каранцін пры каранавіруснай інфекцыі covid19
327,en,be,,,covid19 SOS Alert,Сігнал СОС каранавіруснай інфекцыі covid19
328,en,be,,,covid19 spread,распаўсюджванне каранавіруснай інфекцыі covid19
329,en,be,,,covid19 symptoms,сімптомы каранавіруснай інфекцыі covid19
330,en,be,,,covid19 transmission,перадача каранавіруснай інфекцыі covid19
331,en,be,,,covid19 travel ban,забарона на вандраванне ў сувязі з каранавіруснай інфекцыяй covid19
332,en,be,,,covid19 travel restrictions,абмежаванні на вандраванне ў сувязі з каранавіруснай інфекцыяй covid19
333,en,be,,,covid19 treatment,лячэнне каранавіруснай інфекцыі covid19
335,en,be,,,covid19 vaccine,вакцына ад каранавіруснай інфекцыі covid19
336,en,be,,,covid19 vaccines,вакцыны ад каранавіруснай інфекцыі covid19
337,en,be,,,covid19 virus,каранавірусная інфекцыя covid19
338,en,be,,,covid19 virus outbreak,успышка каранавіруснай інфекцыі covid19
339,en,be,,,covid19 virus transmission,перадача каранавіруснай інфекцыі covid19
342,en,be,,,current outbreak,бягучая ўспышка
343,en,be,,,deadly outbreak,смяротная ўспышка
345,en,be,,,disease outbreak,успышка хваробы
346,en,be,,,Disposable hand sanitizer,Аднаразовы дэзінфіцыруючы сродак для рук
348,en,be,,,domestic travel,унутранае вандраванне
351,en,be,,,droplets,кропелькі
357,en,be,,,Effects of coronavirus,Праяўленні каранавіруса
359,en,be,,,epidemic,эпідэмія
360,en,be,,,epidemic and pandemic,эпідэмія і пандэмія
362,en,be,,,epidemic disease,эпідэмічная хвароба
364,en,be,,,epidemic outbreak,успышка эпідэміі
365,en,be,,,epidemic period,эпідэмічны перыяд
366,en,be,,,epidemic prevention,прафілактыка эпідэміі
368,en,be,,,epidemic season,эпідэмічны сезон
369,en,be,,,epidemic situation,эпідэмічная сітуацыя
371,en,be,,,exposure,уздзеянне
375,en,be,,,exposure time,час уздзеяння
379,en,be,,,fever,гарачка
380,en,be,,,fight the virus,змагацца з вірусам
381,en,be,,,Fighting the outbreak,Змаганне з успышкай
382,en,be,,,flu epidemic,эпідэмія грыпу
385,en,be,,,fomites,фаміты
392,en,be,,,global health emergency,глабальная надзвычайная сітуацыя ў галіне аховы здароўя
393,en,be,,,global outbreak,глабальная ўспышка
394,en,be,,,global pandemic,глабальная пандэмія
396,en,be,,,hand sanitizer,дэзінфіцыруючы сродак для рук
397,en,be,,,hand sanitizer dispenser,дазатар дэзінфіцыруючага сродку для рук
398,en,be,,,hand sanitizer gel,дэзінфіцыруючы гель для рук
399,en,be,,,hand sanitizer spray,дэзінфіцыруючы спрэй для рук
403,en,be,,,home isolation,хатняя ізаляцыя
404,en,be,,,home quarantine,хатні каранцін
410,en,be,,,illness,хвароба
415,en,be,,,incubation period,інкубацыйны перыяд
418,en,be,,,infected,інфіцыраваны
424,en,be,,,instant hand sanitizer,сродак для хуткай дэзінфекцыі рук
425,en,be,,,international spread,міжнароднае распаўсюджванне
426,en,be,,,international travel,міжнароднае вандраванне
427,en,be,,,isolation,ізаляцыя
428,en,be,,,isolation period,перыяд ізаляцыі
430,en,be,,,isolation room,пакой ізаляцыі
431,en,be,,,isolation valve,ізалюючы клапан
432,en,be,,,isolation ward,медыцынскі ізалятар
434,en,be,,,lockdown,каранцін
438,en,be,,,major outbreak,буйная ўспышка
439,en,be,,,mandatory quarantine,абавязковы каранцін
440,en,be,,,mass gathering,масавы збор
444,en,be,,,medicine,лекі
445,en,be,,,medicines,лекі
448,en,be,,,n95,маска тыпу n95
449,en,be,,,n95 mask,маска тыпу n95
450,en,be,,,n95 respirator,рэспіратар тыпу n95
451,en,be,,,ncov,новы каранавірус ncov
452,en,be,,,ncov-2019,новы каранавірус ncov-2019
453,en,be,,,new coronavirus,новы каранавірус
454,en,be,,,new coronavirus pneumonia,новая каранавірусная пнеўманія
460,en,be,,,novel coronavirus,новы каранавірус
462,en,be,,,novel coronavirus infection,новая каранавірусная інфекцыя
463,en,be,,,novel coronavirus outbreak,ўспышка новага каранавіруса
464,en,be,,,novel coronavirus pneumonia,новая каранавірусная пнеўманія
470,en,be,,,ongoing outbreak,працягваючаяся ўспышка
472,en,be,,,outbreak,успышка
474,en,be,,,outbreak of coronavirus,успышка каранавіруса
475,en,be,,,outbreak of disease,успышка хваробы
482,en,be,,,pandemic,пандэмія
485,en,be,,,pandemic influenza,пандэмічны грып
486,en,be,,,pandemic outbreak,успышка пандэміі
487,en,be,,,pandemic plan,план пандэміі
488,en,be,,,pandemic potential,патэнцыял пандэміі
495,en,be,,,pneumonia,пнеўманія
496,en,be,,,pneumonia epidemic,эпідэмія пнеўманіі
497,en,be,,,potential exposure,патэнцыяльнае ўздзеянне
498,en,be,,,precautions,меры засцярогі
499,en,be,,,prevent virus,папярэдзіць вірус
500,en,be,,,prolonged exposure,працяглае ўздзеянне
504,en,be,,,quarantine,каранцін
505,en,be,,,quarantine area,вобласць каранціна
506,en,be,,,quarantine facility,каранцінная база
507,en,be,,,quarantine measures,каранцінныя меры
508,en,be,,,quarantine period,каранцінны перыяд
509,en,be,,,quarantine room,пакой для каранціна
510,en,be,,,quarantine zone,зона каранціна
512,en,be,,,Recovered coronavirus patient,"Пацыент, вылечаны ад каранавіруса"
514,en,be,,,repatriate,рэпатрыірую
515,en,be,,,repeated exposure,паўторнае ўздзеянне
516,en,be,,,respiratory syncytial virus,рэспіраторны сінцыцыяльны вірус
517,en,be,,,respiratory virus,рэспіраторны вірус
519,en,be,,,Sanitizing hand sanitizer,Дэзінфіцыруючы сродак для рук
520,en,be,,,SARS-CoV-2,Цяжкі востры рэспіраторны сіндром-CoV-2
521,en,be,,,self isolation,самастойная ізаляцыя
522,en,be,,,self quarantine,самастойны каранцін
523,en,be,,,Severe outbreak,Вельмі моцная ўспышка
525,en,be,,,social distancing,сацыяльнае дыстанцыраванне
526,en,be,,,social distancing measures,меры сацыяльнага дыстанцыравання
527,en,be,,,social isolation,сацыяльная ізаляцыя
528,en,be,,,SOS Alert,Сігнал СОС
529,en,be,,,spread,распаўсюджванне
530,en,be,,,spread of coronavirus,распаўсюджванне каранавіруса
531,en,be,,,spread of virus,распаўсюджванне віруса
535,en,be,,,strain of virus,штам віруса
541,en,be,,,the incubation period,інкубацыйны перыяд
544,en,be,,,the novel coronavirus,новы каранавірус
558,en,be,,,touching face,кранаць твар
559,en,be,,,travel advisory,рэкамендацыі па вандраванням
560,en,be,,,travel ban,забарона на вандраванне
561,en,be,,,travel restrictions,абмежаванні на вандраванне
565,en,be,,,use hand sanitizer,выкарыстоўвайце дэзінфіцыруючы сродак для рук
566,en,be,,,vaccines,вакцыны
567,en,be,,,viral outbreak,вірусная ўспышка
568,en,be,,,virtual lockdown,віртуальны каранцін
569,en,be,,,virus,вірус
570,en,be,,,virus carrier,носьбіт віруса
573,en,be,,,virus infection,вірусная інфекцыя
575,en,be,,,virus mask,маска ад віруса
576,en,be,,,virus outbreak,успышка віруса
577,en,be,,,virus prevention,прафілактыка віруса
578,en,be,,,virus protection,засцярога ад віруса
580,en,be,,,virus spread,распаўсюджванне віруса
582,en,be,,,virus spreads,вірус распаўсюджваецца
583,en,be,,,virus strain,штам віруса
584,en,be,,,virus transmission,перадача віруса
586,en,be,,,wash your hands,мыйце рукі
587,en,be,,,washing hands,мыццё рук
589,en,be,,,WHO,Сусветная арганізацыя па ахове здароўя
590,en,be,,,WHO Confirmed,Сусветная арганізацыя па ахове здароўя пацвердзіла
591,en,be,,,WHO Deaths,смяротныя выпадкі па даным сусветнай арганізацыі па ахове здароўя
592,en,be,,,widespread outbreak,шырока распаўсюджаная ўспышка
597,en,be,,,World Health Organization,Сусветная арганізацыя па ахове здароўя
600,en,be,,,zoonotic disease,заанозы
601,en,be,,,zoonotic virus,заанозны вірус
