stringID,sourceLang,targetLang,pos,description,sourceString,targetString
460,en,ny,,,novel coronavirus,kachilombo ka corona m'buyomu sizinawonedwe mwa anthu
462,en,ny,,,novel coronavirus infection,matenda a coronavirus yatsopano
463,en,ny,,,novel coronavirus outbreak,mliri watsopano wa coronavirus
464,en,ny,,,novel coronavirus pneumonia,chibayo cha coronavirus yatsopano
470,en,ny,,,ongoing outbreak,kufalikira kosalekeza
472,en,ny,,,outbreak,kufalikira
474,en,ny,,,outbreak of coronavirus,mliri wa coronavirus
475,en,ny,,,outbreak of disease,kufalikira kwa matenda
482,en,ny,,,pandemic,mliri
485,en,ny,,,pandemic influenza,chimfine cha mliri
486,en,ny,,,pandemic outbreak,kufalikira kwa mliri
487,en,ny,,,pandemic plan,konzedwe la mliri
488,en,ny,,,pandemic potential,kuthekera kwa mliri
495,en,ny,,,pneumonia,chibayo
496,en,ny,,,pneumonia epidemic,miliri ya chibayo
497,en,ny,,,potential exposure,kukhudzika kuthekera
498,en,ny,,,precautions,kusamalitsa
499,en,ny,,,prevent virus,kuletsa kachilombo
500,en,ny,,,prolonged exposure,kukhudzika nthawi yayitali
504,en,ny,,,quarantine,kuyikidwa pawokha
505,en,ny,,,quarantine area,malo okhala okhaokha
506,en,ny,,,quarantine facility,nyumba yokhala okhaokha
507,en,ny,,,quarantine measures,njira mokhalila okhaokha
508,en,ny,,,quarantine period,nthawi yokhala okhaokha
509,en,ny,,,quarantine room,chipinda chokhala okhaokha
510,en,ny,,,quarantine zone,dera lokhala okhaokha
512,en,ny,,,Recovered coronavirus patient,wodwala wa coronavirus yemwe wachira
514,en,ny,,,repatriate,kubweretsedwa
515,en,ny,,,repeated exposure,kukhudzika mobwerezabwereza
516,en,ny,,,respiratory syncytial virus,kachilombo kamene kayambitsa matenda ya mapapu
517,en,ny,,,respiratory virus,kachilombo ka nthenda yopuma
519,en,ny,,,Sanitizing hand sanitizer,Kuyeretsa ndi mankhwala omwe amapha tizilombo m'manja
520,en,ny,,,SARS-CoV-2,SARS-CoV-2
521,en,ny,,,self isolation,kudzipatula nokha
522,en,ny,,,self quarantine,kukhala okha nokha
523,en,ny,,,Severe outbreak,kufalikira kwakukulu
525,en,ny,,,social distancing,kukhala patali patali ndi anthu ena
526,en,ny,,,social distancing measures,njira mokhalila patali patali ndi anthu ena
527,en,ny,,,social isolation,kudzipatula pagulu
528,en,ny,,,SOS Alert,Chidziwitso cha SOS
529,en,ny,,,spread,kufalitsa
530,en,ny,,,spread of coronavirus,kufalitsa kwa coronavirus
531,en,ny,,,spread of virus,kufalitsa kwa kachilombo
535,en,ny,,,strain of virus,kupezeka kwa kachilombo
541,en,ny,,,the incubation period,nthawi ya makhulitsidwe
544,en,ny,,,the novel coronavirus,coronavirus yatsopano
558,en,ny,,,touching face,kukhudza nkhope
559,en,ny,,,travel advisory,upangiri wapaulendo
560,en,ny,,,travel ban,chiletso chamaulendo
561,en,ny,,,travel restrictions,ziletso za maulendo
565,en,ny,,,use hand sanitizer,kugwitsa ntchito mankhwala omwe amapha tizilombo m'manja
566,en,ny,,,vaccines,katemera
567,en,ny,,,viral outbreak,kufalikira kwa tizilombo
568,en,ny,,,virtual lockdown,kutseka kwofananira
569,en,ny,,,virus,kachilombo
570,en,ny,,,virus carrier,onyamula kachilombo
573,en,ny,,,virus infection,kuyambukiridwa ndi kachilombo
575,en,ny,,,virus mask,chigoba cha kachilombo
576,en,ny,,,virus outbreak,kufalikira kwa kachilombo
577,en,ny,,,virus prevention,kuchinjiridza kachilombo
578,en,ny,,,virus protection,kudzitetezera ku kachilombo
580,en,ny,,,virus spread,kufalitsa kachilombo
582,en,ny,,,virus spreads,kachilombo kamafalikira
583,en,ny,,,virus strain,kachilombo
584,en,ny,,,virus transmission,kufalitsa kachilombo
586,en,ny,,,wash your hands,sambani manja anu
587,en,ny,,,washing hands,kusamba m'manja
589,en,ny,,,WHO,WHO
590,en,ny,,,WHO Confirmed,WHO idatsimikiza
591,en,ny,,,WHO Deaths,Infa za WHO
592,en,ny,,,widespread outbreak,kufalikira kwakukulu
597,en,ny,,,World Health Organization,Bungwe Loyanganira Thanzi Padziko Lonse la Pansi
600,en,ny,,,zoonotic disease,matenda oyambitsidwa ndi tizilombo
601,en,ny,,,zoonotic virus,kachilombo kuchokera ku nyama
