stringID,sourceLang,targetLang,pos,description,sourceString,targetString
188,en,pa,,,coronavirus treatment,ਕੋਰੋਨਾਵਾਇਰਸ ਦਾ ਇਲਾਜ
190,en,pa,,,coronavirus update,ਕੋਰੋਨਾਵਾਇਰਸ ਸੰਬੰਧੀ ਜਾਣਕਾਰੀ
191,en,pa,,,coronavirus vaccine,ਕੋਰੋਨਾਵਾਇਰਸ ਦਾ ਟੀਕਾ
192,en,pa,,,coronavirus vaccines,ਕੋਰੋਨਾਵਾਇਰਸ ਦੇ ਟੀਕੇ
198,en,pa,,,covid cases,ਕੋਵਿਡ ਦੇ ਮਾਮਲੇ
205,en,pa,,,covid early symptoms,ਕੋਵਿਡ ਦੇ ਮੁੱਢਲੇ ਲੱਛਣ
213,en,pa,,,covid incubation period,ਕੋਵਿਡ ਦੇ ਪਣਪਣ ਦਾ ਸਮਾਂ
215,en,pa,,,covid international spread,ਕੋਵਿਡ ਦਾ ਅੰਤਰਰਾਸ਼ਟਰੀ ਪੱਧਰ 'ਤੇ ਫੈਲਾਅ
216,en,pa,,,covid international travel,ਕੋਵਿਡ ਅੰਤਰਰਾਸ਼ਟਰੀ ਯਾਤਰਾ
217,en,pa,,,covid isolation,ਕੋਵਿਡ ਇਕਾਂਤਵਾਸ
219,en,pa,,,covid map,ਕੋਵਿਡ ਦਾ ਨਕਸ਼ਾ
220,en,pa,,,covid medicine,ਕੋਵਿਡ ਦੀ ਦਵਾਈ
221,en,pa,,,covid medicines,ਕੋਵਿਡ ਦੀਆਂ ਦਵਾਈਆਂ
222,en,pa,,,covid news,ਕੋਵਿਡ ਸੰਬੰਧੀ ਖਬਰਾਂ
223,en,pa,,,covid outbreak,ਕੋਵਿਡ ਦਾ ਪ੍ਰਕੋਪ
224,en,pa,,,covid pandemic,ਕੋਵਿਡ ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ
225,en,pa,,,covid panic,ਕੋਵਿਡ ਸੰਬੰਧੀ ਘਬਰਾਹਟ
228,en,pa,,,covid SOS Alert,ਕੋਵਿਡ ਐਸ.ਓ.ਐਸ ਸੁਚੇਤਨਾ
230,en,pa,,,covid symptoms,ਕੋਵਿਡ ਦੇ ਲੱਛਣ
231,en,pa,,,covid transmission,ਕੋਵਿਡ ਦਾ ਸੰਚਾਰ
232,en,pa,,,covid travel ban,ਕੋਵਿਡ ਕਰਕੇ ਯਾਤਰਾ ਦੀ ਮਨਾਹੀ
233,en,pa,,,covid travel restrictions,ਕੋਵਿਡ ਕਰਕੇ ਯਾਤਰਾ 'ਤੇ ਪਾਬੰਦੀਆਂ
234,en,pa,,,covid treatment,ਕੋਵਿਡ ਦਾ ਇਲਾਜ
236,en,pa,,,covid vaccine,ਕੋਵਿਡ ਦਾ ਟੀਕਾ
237,en,pa,,,covid vaccines,ਕੋਵਿਡ ਦੇ ਟੀਕੇ
242,en,pa,,,covid-19,ਕੋਵਿਡ-19
243,en,pa,,,covid-19 alert,ਕੋਵਿਡ-19 ਸੰਬੰਧੀ ਸੁਚੇਤਨਾ
244,en,pa,,,covid-19 cases,ਕੋਵਿਡ-19 ਦੇ ਮਾਮਲੇ
245,en,pa,,,covid-19 CDC,ਕੋਵਿਡ-19 CDC
246,en,pa,,,covid-19 contagious,ਕੋਵਿਡ-19 ਛੂਤਕਾਰੀ
247,en,pa,,,covid-19 cure,ਕੋਵਿਡ-19 ਦਾ ਇਲਾਜ
248,en,pa,,,covid-19 dangerous,ਕੋਵਿਡ-19 ਖਤਰਨਾਕ ਹੈ
249,en,pa,,,covid-19 deadly,ਕੋਵਿਡ-19 ਮਾਰੂ ਹੈ
250,en,pa,,,covid-19 death,ਕੋਵਿਡ-19 ਨਾਲ ਮੌਤ
251,en,pa,,,covid-19 deaths,ਕੋਵਿਡ ਨਾਲ ਮੌਤਾਂ
252,en,pa,,,covid-19 domestic travel,ਕੋਵਿਡ-19 ਘਰੇਲੂ ਯਾਤਰਾ
253,en,pa,,,covid-19 early symptoms,ਕੋਵਿਡ-19 ਦੇ ਮੁੱਢਲੇ ਲੱਛਣ
254,en,pa,,,covid-19 effects,ਕੋਵਿਡ-19 ਦੇ ਪ੍ਰਭਾਵ
255,en,pa,,,covid-19 epidemic,ਕੋਵਿਡ-19 ਮਹਾਂਮਾਰੀ
256,en,pa,,,covid-19 exposure,ਕੋਵਿਡ-19 ਸੰਪਰਕ
257,en,pa,,,covid-19 fatal,ਕੋਵਿਡ-19 ਘਾਤਕਾਰੀ ਹੈ
258,en,pa,,,covid-19 fever,ਕੋਵਿਡ-19 ਬੁਖਾਰ
259,en,pa,,,covid-19 illness,ਕੋਵਿਡ-19 ਬਿਮਾਰੀ
260,en,pa,,,covid-19 incubation,ਕੋਵਿਡ-19 ਪਣਪਣਾ
261,en,pa,,,covid-19 incubation period,ਕੋਵਿਡ-19 ਦੇ ਪਣਪਣ ਦਾ ਸਮਾਂ
262,en,pa,,,covid-19 infection,ਕੋਵਿਡ-19 ਸੰਕਰਮਣ
263,en,pa,,,covid-19 international spread,ਕੋਵਿਡ-19 ਦਾ ਅੰਤਰਰਾਸ਼ਟਰੀ ਪੱਧਰ 'ਤੇ ਫੈਲਾਅ
264,en,pa,,,covid-19 international travel,ਕੋਵਿਡ-19 ਅੰਤਰਰਾਸ਼ਟਰੀ ਯਾਤਰਾ
265,en,pa,,,covid-19 isolation,ਕੋਵਿਡ-19 ਇਕਾਂਤਵਾਸ
266,en,pa,,,covid-19 lockdown,ਕੋਵਿਡ-19 ਤਾਲਾਬੰਦੀ
267,en,pa,,,covid-19 map,ਕੋਵਿਡ-19 ਦਾ ਨਕਸ਼ਾ
268,en,pa,,,covid-19 medicine,ਕੋਵਿਡ-19 ਦੀ ਦਵਾਈ
269,en,pa,,,covid-19 medicines,ਕੋਵਿਡ-19 ਦੀਆਂ ਦਵਾਈਆਂ
270,en,pa,,,covid-19 news,ਕੋਵਿਡ-19 ਸੰਬੰਧੀ ਖਬਰਾਂ
271,en,pa,,,covid-19 outbreak,ਕੋਵਿਡ-19 ਦਾ ਪ੍ਰਕੋਪ
272,en,pa,,,covid-19 pandemic,ਕੋਵਿਡ-19 ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ
273,en,pa,,,covid-19 panic,ਕੋਵਿਡ-19 ਸੰਬੰਧੀ ਘਬਰਾਹਟ
275,en,pa,,,covid-19 precautions,ਕੋਵਿਡ-19 ਸੰਬੰਧੀ ਸਾਵਧਾਨੀਆਂ
276,en,pa,,,covid-19 protection,ਕੋਵਿਡ-19 ਸੰਬੰਧੀ ਸੁਰੱਖਿਆ
277,en,pa,,,covid-19 quarantine,ਕੋਵਿਡ-19 ਅਲਹਿਦਗੀ
278,en,pa,,,covid-19 SOS Alert,ਕੋਵਿਡ-19 ਐਸ.ਓ.ਐਸ ਸੁਚੇਤਨਾ
279,en,pa,,,covid-19 spread,ਕੋਵਿਡ-19 ਦਾ ਫੈਲਾਅ
280,en,pa,,,covid-19 symptoms,ਕੋਵਿਡ-19 ਦੇ ਲੱਛਣ
281,en,pa,,,covid-19 transmission,ਕੋਵਿਡ-19 ਦਾ ਸੰਚਾਰ
282,en,pa,,,covid-19 travel ban,ਕੋਵਿਡ-19 ਕਰਕੇ ਯਾਤਰਾ ਦੀ ਮਨਾਹੀ
283,en,pa,,,covid-19 travel restrictions,ਕੋਵਿਡ-19 ਕਰਕੇ ਯਾਤਰਾ 'ਤੇ ਪਾਬੰਦੀਆਂ
284,en,pa,,,covid-19 treatment,ਕੋਵਿਡ-19 ਦਾ ਇਲਾਜ
285,en,pa,,,covid-19 uncontrolled spread,ਕੋਵਿਡ-19 ਦਾ ਬੇਕਾਬੂ ਫੈਲਾਅ
286,en,pa,,,covid-19 vaccine,ਕੋਵਿਡ-19 ਦਾ ਟੀਕਾ
287,en,pa,,,covid-19 vaccines,ਕੋਵਿਡ-19 ਦੇ ਟੀਕੇ
288,en,pa,,,COVID-19 virus,ਕੋਵਿਡ-19 ਵਾਇਰਸ
289,en,pa,,,covid-19 virus outbreak,ਕੋਵਿਡ-19 ਵਾਇਰਸ ਦਾ ਪ੍ਰਕੋਪ
290,en,pa,,,covid-19 virus transmission,ਕੋਵਿਡ-19 ਵਾਇਰਸ ਦਾ ਸੰਚਾਰ
291,en,pa,,,covid-19 WHO,ਕੋਵਿਡ-19 WHO
292,en,pa,,,covid19,ਕੋਵਿਡ19
293,en,pa,,,covid19 alert,ਕੋਵਿਡ19 ਸੰਬੰਧੀ ਸੁਚੇਤਨਾ
294,en,pa,,,covid19 cases,ਕੋਵਿਡ19 ਦੇ ਮਾਮਲੇ
295,en,pa,,,covid19 CDC,ਕੋਵਿਡ19 CDC
301,en,pa,,,covid19 deaths,ਕੋਵਿਡ19 ਨਾਲ ਮੌਤਾਂ
302,en,pa,,,covid19 domestic travel,ਕੋਵਿਡ19 ਘਰੇਲੂ ਯਾਤਰਾ
303,en,pa,,,covid19 effects,ਕੋਵਿਡ19 ਦੇ ਪ੍ਰਭਾਵ
304,en,pa,,,covid19 epidemic,ਕੋਵਿਡ19 ਮਹਾਂਮਾਰੀ
305,en,pa,,,covid19 exposure,ਕੋਵਿਡ19 ਸੰਪਰਕ
306,en,pa,,,covid19 fatal,ਕੋਵਿਡ19 ਘਾਤਕਾਰੀ ਹੈ
307,en,pa,,,covid19 fever,ਕੋਵਿਡ19 ਬੁਖਾਰ
308,en,pa,,,covid19 illness,ਕੋਵਿਡ19 ਬਿਮਾਰੀ
309,en,pa,,,covid19 incubation,ਕੋਵਿਡ19 ਪਣਪਣਾ
310,en,pa,,,covid19 incubation period,ਕੋਵਿਡ19 ਦੇ ਪਣਪਣ ਦਾ ਸਮਾਂ
311,en,pa,,,covid19 infection,ਕੋਵਿਡ19 ਸੰਕਰਮਣ
312,en,pa,,,covid19 international spread,ਕੋਵਿਡ19 ਦਾ ਅੰਤਰਰਾਸ਼ਟਰੀ ਪੱਧਰ 'ਤੇ ਫੈਲਾਅ
313,en,pa,,,covid19 international travel,ਕੋਵਿਡ19 ਅੰਤਰਰਾਸ਼ਟਰੀ ਯਾਤਰਾ
314,en,pa,,,covid19 isolation,ਕੋਵਿਡ19 ਇਕਾਂਤਵਾਸ
315,en,pa,,,covid19 lockdown,ਕੋਵਿਡ19 ਤਾਲਾਬੰਦੀ
316,en,pa,,,covid19 map,ਕੋਵਿਡ19 ਦਾ ਨਕਸ਼ਾ
317,en,pa,,,covid19 medicine,ਕੋਵਿਡ19 ਦੀ ਦਵਾਈ
318,en,pa,,,covid19 medicines,ਕੋਵਿਡ19 ਦੀਆਂ ਦਵਾਈਆਂ
319,en,pa,,,covid19 news,ਕੋਵਿਡ19 ਸੰਬੰਧੀ ਖਬਰਾਂ
320,en,pa,,,covid19 outbreak,ਕੋਵਿਡ19 ਦਾ ਪ੍ਰਕੋਪ
321,en,pa,,,covid19 pandemic,ਕੋਵਿਡ19 ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ
324,en,pa,,,covid19 precautions,ਕੋਵਿਡ19 ਸੰਬੰਧੀ ਸਾਵਧਾਨੀਆਂ
325,en,pa,,,covid19 protection,ਕੋਵਿਡ19 ਸੰਬੰਧੀ ਸੁਰੱਖਿਆ
326,en,pa,,,covid19 quarantine,ਕੋਵਿਡ19 ਅਲਹਿਦਗੀ
327,en,pa,,,covid19 SOS Alert,ਕੋਵਿਡ19 ਐਸ.ਓ.ਐਸ ਸੁਚੇਤਨਾ
328,en,pa,,,covid19 spread,ਕੋਵਿਡ19 ਫੈਲਾਅ
329,en,pa,,,covid19 symptoms,ਕੋਵਿਡ19 ਦੇ ਲੱਛਣ
330,en,pa,,,covid19 transmission,ਕੋਵਿਡ19 ਦਾ ਸੰਚਾਰ
331,en,pa,,,covid19 travel ban,ਕੋਵਿਡ19 ਕਰਕੇ ਯਾਤਰਾ ਦੀ ਮਨਾਹੀ
332,en,pa,,,covid19 travel restrictions,ਕੋਵਿਡ19 ਕਰਕੇ ਯਾਤਰਾ 'ਤੇ ਪਾਬੰਦੀਆਂ
333,en,pa,,,covid19 treatment,ਕੋਵਿਡ19 ਇਲਾਜ
335,en,pa,,,covid19 vaccine,ਕੋਵਿਡ19 ਦਾ ਟੀਕਾ
336,en,pa,,,covid19 vaccines,ਕੋਵਿਡ19 ਦੇ ਟੀਕੇ
337,en,pa,,,covid19 virus,ਕੋਵਿਡ19 ਵਾਇਰਸ
338,en,pa,,,covid19 virus outbreak,ਕੋਵਿਡ19 ਵਾਇਰਸ ਦਾ ਪ੍ਰਕੋਪ
339,en,pa,,,covid19 virus transmission,ਕੋਵਿਡ19 ਵਾਇਰਸ ਦਾ ਸੰਚਾਰ
342,en,pa,,,current outbreak,ਮੌਜੂਦਾ ਪ੍ਰਕੋਪ
343,en,pa,,,deadly outbreak,ਮਾਰੂ ਪ੍ਰਕੋਪ
345,en,pa,,,disease outbreak,ਬਿਮਾਰੀ ਦਾ ਪ੍ਰਕੋਪ
346,en,pa,,,Disposable hand sanitizer,ਇਕਹਿਰੀ ਵਰਤੋਂ ਵਾਲਾ ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ
348,en,pa,,,domestic travel,ਘਰੇਲੂ ਯਾਤਰਾ
351,en,pa,,,droplets,ਛਿੱਟੇ
357,en,pa,,,Effects of coronavirus,ਕੋਰੋਨਾਵਾਇਰਸ ਦੇ ਪ੍ਰਭਾਵ
359,en,pa,,,epidemic,ਮਹਾਂਮਾਰੀ
360,en,pa,,,epidemic and pandemic,ਮਹਾਂਮਾਰੀ ਅਤੇ ਸਰਬਵਿਆਪੀ ਮਹਾਂਮਾਰੀ
362,en,pa,,,epidemic disease,ਮਹਾਂਮਾਰੀ ਵਾਲੀ ਬਿਮਾਰੀ
364,en,pa,,,epidemic outbreak,ਮਹਾਂਮਾਰੀ ਦਾ ਪ੍ਰਕੋਪ
365,en,pa,,,epidemic period,ਮਹਾਂਮਾਰੀ ਦਾ ਸਮਾਂ
366,en,pa,,,epidemic prevention,ਮਹਾਂਮਾਰੀ ਦੀ ਰੋਕਥਾਮ
368,en,pa,,,epidemic season,ਮਹਾਂਮਾਰੀ ਦਾ ਸਮਾਂ
369,en,pa,,,epidemic situation,ਮਹਾਂਮਾਰੀ ਦੀ ਸਥਿਤੀ
371,en,pa,,,exposure,ਸੰਪਰਕ
375,en,pa,,,exposure time,ਸੰਪਰਕ ਦਾ ਸਮਾਂ
379,en,pa,,,fever,ਬੁਖ਼ਾਰ
380,en,pa,,,fight the virus,ਵਾਇਰਸ ਨਾਲ ਮੁਕਾਬਲਾ ਕਰੋ
381,en,pa,,,Fighting the outbreak,ਪ੍ਰਕੋਪ ਦਾ ਮੁਕਾਬਲਾ ਕਰਨਾ
382,en,pa,,,flu epidemic,ਫਲੂ ਮਹਾਂਮਾਰੀ
385,en,pa,,,fomites,ਛੂਤਕਾਰੀ ਵਸਤਾਂ
392,en,pa,,,global health emergency,ਵਿਸ਼ਵ-ਪੱਧਰੀ ਸਿਹਤ ਸੰਬੰਧੀ ਸੰਕਟਕਾਲ
393,en,pa,,,global outbreak,ਵਿਸ਼ਵ-ਵਿਆਪੀ ਪ੍ਰਕੋਪ
394,en,pa,,,global pandemic,ਵਿਸ਼ਵ-ਵਿਆਪੀ ਮਹਾਂਮਾਰੀ
396,en,pa,,,hand sanitizer,ਹੱਥਾਂ ਦਾ ਸੈਨੀਟਾਈਜ਼ਰ
397,en,pa,,,hand sanitizer dispenser,ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ ਡਿਸਪੈਂਸਰ
398,en,pa,,,hand sanitizer gel,ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ ਜੈੱਲ
399,en,pa,,,hand sanitizer spray,ਹੈਂਡ ਸੈਨੀਟਾਈਜ਼ਰ ਦਾ ਛਿੜਕਾਅ
