stringID,sourceLang,targetLang,pos,description,sourceString,targetString
382,en,su,,,flu epidemic,epidemi flu
385,en,su,,,fomites,nu ka kontaminasi
392,en,su,,,global health emergency,darurat kasihatan global
393,en,su,,,global outbreak,wabah global
394,en,su,,,global pandemic,pandemi global
396,en,su,,,hand sanitizer,pambersih leungeun
397,en,su,,,hand sanitizer dispenser,dispenser pambersih leungeun
398,en,su,,,hand sanitizer gel,gel pambersih leungeun
399,en,su,,,hand sanitizer spray,semprotan pambersih leungeun
403,en,su,,,home isolation,isolasi di imah
404,en,su,,,home quarantine,karantina di imah
410,en,su,,,illness,panyawat
415,en,su,,,incubation period,periodeu inkubasi
418,en,su,,,infected,kainfeksi
424,en,su,,,instant hand sanitizer,pambersih leungeun instan
425,en,su,,,international spread,panyebaran internasional
426,en,su,,,international travel,iinditan internasional
427,en,su,,,isolation,isolasi
428,en,su,,,isolation period,periodeu isolasi
430,en,su,,,isolation room,kamar isolasi
431,en,su,,,isolation valve,klep isolasi
432,en,su,,,isolation ward,nangkis isolasi
434,en,su,,,lockdown,karantina kawilayahan
438,en,su,,,major outbreak,kajadian rongkah gede
439,en,su,,,mandatory quarantine,karantina wajib
440,en,su,,,mass gathering,pangumpulan massal
444,en,su,,,medicine,landong
445,en,su,,,medicines,landong
448,en,su,,,n95,n95
449,en,su,,,n95 mask,masker n95
450,en,su,,,n95 respirator,alat parnapasan n95
451,en,su,,,ncov,ncov
452,en,su,,,ncov-2019,ncov-2019
453,en,su,,,new coronavirus,viruscorona anyar
454,en,su,,,new coronavirus pneumonia,pneumonia viruscorona anyar
460,en,su,,,novel coronavirus,viruscorona novel
462,en,su,,,novel coronavirus infection,inpeksi viruscorona novel
463,en,su,,,novel coronavirus outbreak,wabah viruscorona novel
464,en,su,,,novel coronavirus pneumonia,pneumonia viruscorona novel
470,en,su,,,ongoing outbreak,wabah nu lumangsung
472,en,su,,,outbreak,wabah
474,en,su,,,outbreak of coronavirus,wabah viruscorona
475,en,su,,,outbreak of disease,wabah panyawat
482,en,su,,,pandemic,pandemi
485,en,su,,,pandemic influenza,influensa pandemi
486,en,su,,,pandemic outbreak,wabah pandemi
487,en,su,,,pandemic plan,rencana pandemi
488,en,su,,,pandemic potential,potensi pandemi
495,en,su,,,pneumonia,pneumonia
496,en,su,,,pneumonia epidemic,epidemi pneumonia
497,en,su,,,potential exposure,potensi kakeunaan
498,en,su,,,precautions,tindakan pancegahan
499,en,su,,,prevent virus,nyegah virus
500,en,su,,,prolonged exposure,kakeunaan nu manjang
504,en,su,,,quarantine,karantina
505,en,su,,,quarantine area,daerah karantina
506,en,su,,,quarantine facility,fasilitas karantina
507,en,su,,,quarantine measures,pangukuran karantina
508,en,su,,,quarantine period,periodeu karantina
509,en,su,,,quarantine room,kamar karantina
510,en,su,,,quarantine zone,zona karantina
512,en,su,,,Recovered coronavirus patient,Pasien viruscorona nu cageur
514,en,su,,,repatriate,mulangkeun
515,en,su,,,repeated exposure,kakeunaan nu ngulang deui
516,en,su,,,respiratory syncytial virus,virus sinsisial parnapasan
517,en,su,,,respiratory virus,virus saluran parnapasan
519,en,su,,,Sanitizing hand sanitizer,Ngaberesihan make pambersih leungeun
520,en,su,,,SARS-CoV-2,SARS-CoV-2
521,en,su,,,self isolation,isolasi nyalira
522,en,su,,,self quarantine,karantina nyalira
523,en,su,,,Severe outbreak,Wabah parah
525,en,su,,,social distancing,jagi jarak sosial
526,en,su,,,social distancing measures,pangukuran jagi jarak sosial
527,en,su,,,social isolation,isolasi sosial
528,en,su,,,SOS Alert,paringatan bahaya
529,en,su,,,spread,nyebar
530,en,su,,,spread of coronavirus,panyebaran viruscorona
531,en,su,,,spread of virus,panyebaran virus
535,en,su,,,strain of virus,jinis virus
541,en,su,,,the incubation period,periodeu inkubasi
544,en,su,,,the novel coronavirus,viruscorona novel
558,en,su,,,touching face,noel raray
559,en,su,,,travel advisory,saran iinditan
560,en,su,,,travel ban,larangan iinditan
561,en,su,,,travel restrictions,watesan iinditan
565,en,su,,,use hand sanitizer,pake pambersih leungeun
566,en,su,,,vaccines,vaksin
567,en,su,,,viral outbreak,wabah viral
568,en,su,,,virtual lockdown,karantina kawilayahan virtual
569,en,su,,,virus,virus
570,en,su,,,virus carrier,pamawa virus
573,en,su,,,virus infection,infeksi virus
575,en,su,,,virus mask,masker virus
576,en,su,,,virus outbreak,wabah virus
577,en,su,,,virus prevention,pancegahan virus
578,en,su,,,virus protection,parlindungan virus
580,en,su,,,virus spread,panyebaran virus
582,en,su,,,virus spreads,panyebaran virus
583,en,su,,,virus strain,tipeu virus
584,en,su,,,virus transmission,transmisi virus
586,en,su,,,wash your hands,kumbah leungeun anjeun
587,en,su,,,washing hands,ngumbah leungeun
589,en,su,,,WHO,WHO
590,en,su,,,WHO Confirmed,Dikonpirmasi ku WHO
591,en,su,,,WHO Deaths,Maot dina laporan WHO
592,en,su,,,widespread outbreak,wabah nu nyebar luas
597,en,su,,,World Health Organization,Organisasi Kasihatan Dunya
600,en,su,,,zoonotic disease,panyawat nu ditularkeun ku sato
601,en,su,,,zoonotic virus,virus nu ditularkeun ku sato
