stringID,sourceLang,targetLang,pos,description,sourceString,targetString
47,en,ko,,,airborne virus,공기 중 바이러스
48,en,ko,,,alcohol based hand sanitizer,알코올 기반의 손 세정제
49,en,ko,,,alcohol hand sanitizer,알코올 손 세정제
51,en,ko,,,alcohol-based hand sanitizer,알코올 기반 손 세정제
59,en,ko,,,Anti-Corona virus spray,코로나바이러스 방지 스프레이
60,en,ko,,,antibacterial hand sanitizer,항균성 손 세정제
61,en,ko,,,ARDS,급성호흡곤란증후군
64,en,ko,,,avoid exposure,노출 방지
65,en,ko,,,be infected,감염
75,en,ko,,,Beware of coronavirus,코로나바이러스 주의
76,en,ko,,,bilateral interstitial pneumonia,쌍방 침입 폐렴
77,en,ko,,,CDC,질병통제예방센터
78,en,ko,,,Center for Disease Control,질병관리센터
83,en,ko,,,community spread,지역사회 확산
84,en,ko,,,compulsory quarantine,강제 건강격리
85,en,ko,,,contagious,전염성
135,en,ko,,,coronavirus,코로나바이러스
136,en,ko,,,coronavirus (COVID-19),코로나바이러스(코로나19)
137,en,ko,,,coronavirus alert,코로나바이러스 경보
139,en,ko,,,coronavirus cases,코로나바이러스 사례
141,en,ko,,,coronavirus concerns,코로나바이러스 우려
143,en,ko,,,coronavirus crisis,코로나바이러스 위기
149,en,ko,,,coronavirus disease,코로나바이러스 질환
150,en,ko,,,Coronavirus disease (COVID-19) outbreak,코로나바이러스(코로나19) 질병 발생
153,en,ko,,,coronavirus early symptoms,코로나바이러스 초기 증상
155,en,ko,,,coronavirus epidemic,코로나바이러스 감염병 유행
156,en,ko,,,coronavirus exposure,코로나바이러스 노출
161,en,ko,,,coronavirus incubation,코로나바이러스 잠복기
162,en,ko,,,coronavirus incubation period,코로나바이러스 잠복기
163,en,ko,,,coronavirus infection,코로나바이러스 감염
168,en,ko,,,coronavirus map,코로나바이러스 지도
170,en,ko,,,coronavirus medicine,코로나바이러스 약
171,en,ko,,,coronavirus medicines,코로나바이러스 약
172,en,ko,,,coronavirus news,코로나바이러스 뉴스
173,en,ko,,,coronavirus outbreak,코로나바이러스 발생
174,en,ko,,,coronavirus pandemic,코로나바이러스 감염병 세계적 유행
176,en,ko,,,coronavirus pneumonia,코로나바이러스 폐렴
177,en,ko,,,coronavirus precautions,코로나바이러스 지침
178,en,ko,,,coronavirus prevention,코로나바이러스 예방
179,en,ko,,,coronavirus protection,코로나바이러스 보호
180,en,ko,,,coronavirus quarantine,코로나바이러스 건강격리
182,en,ko,,,coronavirus SOS Alert,코로나바이러스 SOS 경보
183,en,ko,,,coronavirus spread,코로나바이러스 확산
184,en,ko,,,coronavirus symptoms,코로나바이러스 증상
185,en,ko,,,coronavirus transmission,코로나바이러스 전파
186,en,ko,,,coronavirus travel ban,코로나바이러스 여행 금지
187,en,ko,,,coronavirus travel restrictions,코로나바이러스 여행 제한
188,en,ko,,,coronavirus treatment,코로나바이러스 치료
190,en,ko,,,coronavirus update,코로나바이러스 업데이트
191,en,ko,,,coronavirus vaccine,코로나바이러스 백신
192,en,ko,,,coronavirus vaccines,코로나바이러스 백신
198,en,ko,,,covid cases,코로나 사례
205,en,ko,,,covid early symptoms,코로나 초기 증상
213,en,ko,,,covid incubation period,코로나 잠복기
215,en,ko,,,covid international spread,코로나 전 세계 확산
216,en,ko,,,covid international travel,코로나 해외 여행
217,en,ko,,,covid isolation,코로나 격리
219,en,ko,,,covid map,코로나 지도
220,en,ko,,,covid medicine,코로나 약
221,en,ko,,,covid medicines,코로나 약
222,en,ko,,,covid news,코로나 뉴스
223,en,ko,,,covid outbreak,코로나 발생
224,en,ko,,,covid pandemic,코로나 감염병 세계적 유행
225,en,ko,,,covid panic,코로나 공황
228,en,ko,,,covid SOS Alert,코로나 SOS 경보
230,en,ko,,,covid symptoms,코로나 증상
231,en,ko,,,covid transmission,코로나 전파
232,en,ko,,,covid travel ban,코로나 여행 금지
233,en,ko,,,covid travel restrictions,코로나 여행 제한
234,en,ko,,,covid treatment,코로나 치료
236,en,ko,,,covid vaccine,코로나 백신
237,en,ko,,,covid vaccines,코로나 백신
242,en,ko,,,covid-19,코로나19
243,en,ko,,,covid-19 alert,코로나19 경보
244,en,ko,,,covid-19 cases,코로나19 사례
245,en,ko,,,covid-19 CDC,코로나19 질병통제예방센터
246,en,ko,,,covid-19 contagious,코로나19 전염성
247,en,ko,,,covid-19 cure,코로나19 치료
248,en,ko,,,covid-19 dangerous,코로나19 위독
249,en,ko,,,covid-19 deadly,코로나19 치명적
250,en,ko,,,covid-19 death,코로나19 사망
251,en,ko,,,covid-19 deaths,코로나19 사망
252,en,ko,,,covid-19 domestic travel,코로나19 국내 여행
253,en,ko,,,covid-19 early symptoms,코로나19 초기 증상
254,en,ko,,,covid-19 effects,코로나19 영향
255,en,ko,,,covid-19 epidemic,코로나19 감염병 유행
256,en,ko,,,covid-19 exposure,코로나19 노출
257,en,ko,,,covid-19 fatal,코로나19 치사
258,en,ko,,,covid-19 fever,코로나19 발열
259,en,ko,,,covid-19 illness,코로나19 질병
260,en,ko,,,covid-19 incubation,코로나19 잠복기
261,en,ko,,,covid-19 incubation period,코로나19 잠복기
262,en,ko,,,covid-19 infection,코로나19 감염
263,en,ko,,,covid-19 international spread,코로나19 세계적 확산
264,en,ko,,,covid-19 international travel,코로나19 해외 여행
265,en,ko,,,covid-19 isolation,코로나19 격리
266,en,ko,,,covid-19 lockdown,코로나19 폐쇄
267,en,ko,,,covid-19 map,코로나19 지도
268,en,ko,,,covid-19 medicine,코로나19 약
269,en,ko,,,covid-19 medicines,코로나19 약
270,en,ko,,,covid-19 news,코로나19 뉴스
271,en,ko,,,covid-19 outbreak,코로나19 발생
272,en,ko,,,covid-19 pandemic,코로나19 감염병 세계적 유행
273,en,ko,,,covid-19 panic,코로나19 공황
275,en,ko,,,covid-19 precautions,코로나19 지침
276,en,ko,,,covid-19 protection,코로나19 보호
277,en,ko,,,covid-19 quarantine,코로나19 건강격리
278,en,ko,,,covid-19 SOS Alert,코로나19 SOS 경보
279,en,ko,,,covid-19 spread,코로나19 확산
280,en,ko,,,covid-19 symptoms,코로나19 증상
281,en,ko,,,covid-19 transmission,코로나19 전파
282,en,ko,,,covid-19 travel ban,코로나19 여행 금지
283,en,ko,,,covid-19 travel restrictions,코로나19 여행 제한
284,en,ko,,,covid-19 treatment,코로나19 치료
285,en,ko,,,covid-19 uncontrolled spread,대책 없는 코로나19 확산
286,en,ko,,,covid-19 vaccine,코로나19 백신
287,en,ko,,,covid-19 vaccines,코로나19 백신
288,en,ko,,,COVID-19 virus,코로나19 바이러스
289,en,ko,,,covid-19 virus outbreak,코로나19 바이러스 발생
290,en,ko,,,covid-19 virus transmission,코로나19 바이러스 전파
291,en,ko,,,covid-19 WHO,코로나19 WHO
292,en,ko,,,covid19,코로나19
293,en,ko,,,covid19 alert,코로나19 경보
294,en,ko,,,covid19 cases,코로나19 사례
295,en,ko,,,covid19 CDC,코로나19 질병통제예방센터
301,en,ko,,,covid19 deaths,코로나19 사망
302,en,ko,,,covid19 domestic travel,코로나19 국내 여행
303,en,ko,,,covid19 effects,코로나19 영향
304,en,ko,,,covid19 epidemic,코로나19 감염병 유행
305,en,ko,,,covid19 exposure,코로나19 노출
306,en,ko,,,covid19 fatal,코로나19 치사
307,en,ko,,,covid19 fever,코로나19 발열
308,en,ko,,,covid19 illness,코로나19 질병
309,en,ko,,,covid19 incubation,코로나19 잠복기
310,en,ko,,,covid19 incubation period,코로나19 잠복기
311,en,ko,,,covid19 infection,코로나19 감염
312,en,ko,,,covid19 international spread,코로나19 세계적으로 확산
313,en,ko,,,covid19 international travel,코로나19 해외 여행
314,en,ko,,,covid19 isolation,코로나19 격리
315,en,ko,,,covid19 lockdown,코로나19 폐쇄
316,en,ko,,,covid19 map,코로나19 지도
317,en,ko,,,covid19 medicine,코로나19 약
318,en,ko,,,covid19 medicines,코로나19 약
319,en,ko,,,covid19 news,코로나19 뉴스
320,en,ko,,,covid19 outbreak,코로나19 발생
321,en,ko,,,covid19 pandemic,코로나19 감염병 세계적 유행
324,en,ko,,,covid19 precautions,코로나19 지침
325,en,ko,,,covid19 protection,코로나19 보호
326,en,ko,,,covid19 quarantine,코로나19 건강격리
327,en,ko,,,covid19 SOS Alert,코로나19 SOS 경보
328,en,ko,,,covid19 spread,코로나19 확산
329,en,ko,,,covid19 symptoms,코로나19 증상
330,en,ko,,,covid19 transmission,코로나19 전파
331,en,ko,,,covid19 travel ban,코로나19 여행 금지
332,en,ko,,,covid19 travel restrictions,코로나19 여행 제한
333,en,ko,,,covid19 treatment,코로나19 치료
335,en,ko,,,covid19 vaccine,코로나19 백신
336,en,ko,,,covid19 vaccines,코로나19 백신
337,en,ko,,,covid19 virus,코로나19 바이러스
338,en,ko,,,covid19 virus outbreak,코로나19 바이러스 발생
339,en,ko,,,covid19 virus transmission,코로나19 바이러스 전파
342,en,ko,,,current outbreak,현재 발생
343,en,ko,,,deadly outbreak,치명적 발생
345,en,ko,,,disease outbreak,질환 발생
346,en,ko,,,Disposable hand sanitizer,일회용 손 세정제
348,en,ko,,,domestic travel,국내여행
351,en,ko,,,droplets,비말
357,en,ko,,,Effects of coronavirus,코로나바이러스의 영향
359,en,ko,,,epidemic,감염병 유행
360,en,ko,,,epidemic and pandemic,전염병 및 세계적 대유행
362,en,ko,,,epidemic disease,감염병 유행 질환
364,en,ko,,,epidemic outbreak,감염병 유행 발생
365,en,ko,,,epidemic period,감염병 유행 기간
366,en,ko,,,epidemic prevention,감염병 유행 예방
368,en,ko,,,epidemic season,감염병 유행 계절
369,en,ko,,,epidemic situation,감염병 유행 상황
371,en,ko,,,exposure,노출
375,en,ko,,,exposure time,노출 시간
379,en,ko,,,fever,발열
380,en,ko,,,fight the virus,바이러스 퇴치
381,en,ko,,,Fighting the outbreak,바이러스와의 전쟁
382,en,ko,,,flu epidemic,플루 감염병 유행
385,en,ko,,,fomites,매개물
392,en,ko,,,global health emergency,세계 보건 비상
393,en,ko,,,global outbreak,전 세계 발생
394,en,ko,,,global pandemic,전 세계 감염병 세계적 유행
396,en,ko,,,hand sanitizer,손 세정제
397,en,ko,,,hand sanitizer dispenser,손 세정제 용기
398,en,ko,,,hand sanitizer gel,손 세정제 젤
399,en,ko,,,hand sanitizer spray,손 세정제 스프레이
401,en,ko,,,Hepatitis B virus,B형 간염 바이러스
402,en,ko,,,herpes simplex virus,단순 포진 바이러스
403,en,ko,,,home isolation,가정 격리
404,en,ko,,,home quarantine,가정 건강격리
410,en,ko,,,illness,질병
415,en,ko,,,incubation period,잠복 기간
418,en,ko,,,infected,감염된
424,en,ko,,,instant hand sanitizer,즉석 손 세정제
425,en,ko,,,international spread,국제적 확산
426,en,ko,,,international travel,해외여행
427,en,ko,,,isolation,격리
428,en,ko,,,isolation period,격리 기간
430,en,ko,,,isolation room,격리 병실
431,en,ko,,,isolation valve,격리 밸브
432,en,ko,,,isolation ward,격리 병동
434,en,ko,,,lockdown,폐쇄
436,en,ko,,,long exposure,장시간 노출
438,en,ko,,,major outbreak,대발생
439,en,ko,,,mandatory quarantine,필수 건강격리
440,en,ko,,,mass gathering,집단 운집
444,en,ko,,,medicine,약
445,en,ko,,,medicines,약
447,en,ko,,,mumps virus,볼거리 바이러스
448,en,ko,,,n95,n95
449,en,ko,,,n95 mask,n95 마스크
450,en,ko,,,n95 respirator,n95 마스크
451,en,ko,,,ncov,신종 코로나
452,en,ko,,,ncov-2019,신종 코로나 2019
453,en,ko,,,new coronavirus,신종 코로나바이러스
454,en,ko,,,new coronavirus pneumonia,신종 코로나바이러스 폐렴
460,en,ko,,,novel coronavirus,신종 코로나바이러스감염증
462,en,ko,,,novel coronavirus infection,신종 코로나바이러스 감염
463,en,ko,,,novel coronavirus outbreak,신종 코로나바이러스 발생
464,en,ko,,,novel coronavirus pneumonia,신종 코로나바이러스 폐렴
470,en,ko,,,ongoing outbreak,진행 중인 발생
472,en,ko,,,outbreak,발생
474,en,ko,,,outbreak of coronavirus,코로나바이러스 발생
475,en,ko,,,outbreak of disease,질병 발생
482,en,ko,,,pandemic,감염병 세계적 유행
485,en,ko,,,pandemic influenza,감염병 세계적 유행 인플루엔자
486,en,ko,,,pandemic outbreak,감염병 세계적 유행 발생
487,en,ko,,,pandemic plan,감염병 세계적 유행 계획
488,en,ko,,,pandemic potential,감염병 세계적 유행 가능성
495,en,ko,,,pneumonia,폐렴
496,en,ko,,,pneumonia epidemic,폐렴 감염병 유행
497,en,ko,,,potential exposure,잠재적 노출
498,en,ko,,,precautions,지침
499,en,ko,,,prevent virus,바이러스 예방
500,en,ko,,,prolonged exposure,장기간 노출
501,en,ko,,,public exposure,공공 노출
502,en,ko,,,purell hand sanitizer,퍼렐 손 세정제
504,en,ko,,,quarantine,건강격리
505,en,ko,,,quarantine area,건강격리 지역
506,en,ko,,,quarantine facility,건강격리 시설
507,en,ko,,,quarantine measures,건강격리 조치
508,en,ko,,,quarantine period,건강격리 기간
509,en,ko,,,quarantine room,건강격리 병실
510,en,ko,,,quarantine zone,건강격리 구역
512,en,ko,,,Recovered coronavirus patient,코로나바이러스 완치 환자
514,en,ko,,,repatriate,본국으로 송환
515,en,ko,,,repeated exposure,반복된 노출
516,en,ko,,,respiratory syncytial virus,RS 바이러스
517,en,ko,,,respiratory virus,호흡기 노출
518,en,ko,,,risk exposure,위험 노출
519,en,ko,,,Sanitizing hand sanitizer,손 세정제 세정
520,en,ko,,,SARS-CoV-2,사스 코로나바이러스 2
521,en,ko,,,self isolation,자가 격리
522,en,ko,,,self quarantine,자가 건강격리
523,en,ko,,,Severe outbreak,중증 발생
525,en,ko,,,social distancing,사회적 거리두기
526,en,ko,,,social distancing measures,사회적 거리두기 예방책
527,en,ko,,,social isolation,사회적 격리
528,en,ko,,,SOS Alert,SOS 경보
529,en,ko,,,spread,확산
530,en,ko,,,spread of coronavirus,코로나바이러스 확산
531,en,ko,,,spread of virus,바이러스 확산
534,en,ko,,,stomach virus,위 바이러스
535,en,ko,,,strain of virus,바이러스의 압박
536,en,ko,,,sun exposure,일광 노출
541,en,ko,,,the incubation period,잠복기
544,en,ko,,,the novel coronavirus,신종 코로나바이러스
558,en,ko,,,touching face,얼굴 만지기
559,en,ko,,,travel advisory,여행자 경고
560,en,ko,,,travel ban,여행 금지
561,en,ko,,,travel restrictions,여행 제한
565,en,ko,,,use hand sanitizer,손 세정제 사용
566,en,ko,,,vaccines,백신
567,en,ko,,,viral outbreak,바이러스 발생
568,en,ko,,,virtual lockdown,폐쇄와 다름없는 상황
569,en,ko,,,virus,바이러스
570,en,ko,,,virus carrier,바이러스 보균자
573,en,ko,,,virus infection,바이러스 감염
575,en,ko,,,virus mask,바이러스 마스크
576,en,ko,,,virus outbreak,바이러스 발생
577,en,ko,,,virus prevention,바이러스 예방
578,en,ko,,,virus protection,바이러스 방지
580,en,ko,,,virus spread,바이러스 확산
582,en,ko,,,virus spreads,바이러스 확산
583,en,ko,,,virus strain,바이러스 압박
584,en,ko,,,virus transmission,바이러스 전파
586,en,ko,,,wash your hands,손을 씻으세요
587,en,ko,,,washing hands,손씻기
589,en,ko,,,WHO,WHO
590,en,ko,,,WHO Confirmed,WHO 확인
591,en,ko,,,WHO Deaths,WHO 사망자 통계
592,en,ko,,,widespread outbreak,광범위한 발생
597,en,ko,,,World Health Organization,세계보건기구
600,en,ko,,,zoonotic disease,동물원성 감염 질병
601,en,ko,,,zoonotic virus,동물원성 감염 바이러스
